irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
360.02,19.57,30.15,54.22,0.28,10,324,31.502,cloudy
346.56,24.09,33.91,46.26,0.72,11,324,32.431,cloudy
376.49,24.63,33.61,57.18,2.9,12,324,35.996,cloudy
436.42,25.27,33.69,61.63,5.84,13,324,43.366,cloudy
381.37,24.02,34.62,74.68,1.06,14,324,34.837,cloudy
337.62,22.52,31.48,55.53,1.46,15,324,33.569,cloudy
240.27,25.52,31.15,68.07,1.97,16,324,21.685,cloudy
112.72,16.11,19.18,62.91,0.39,7,325,11.143,cloudy
172.67,20.94,23.7,68.74,3.03,8,325,18.844,cloudy
269.43,24.33,27.54,57.78,6.09,9,325,25.372,cloudy
347.41,21.99,30.19,57.88,2.78,11,325,33.633,cloudy
449.24,25.26,38.32,55.65,0.52,12,325,41.872,cloudy
400.95,23.14,32.96,61.44,2.77,13,325,39.466,cloudy
392.93,25.87,37.04,55.89,0.78,14,325,32.847,cloudy
343.13,23.88,32.18,66.91,2.49,15,325,32.874,cloudy
204.55,23.15,26.51,70.64,3.47,16,325,18.022,cloudy
111.87,24.81,27.29,69.22,1.1,17,325,10.51,cloudy
209.43,19.3,24.05,61.17,1.91,8,326,21.447,cloudy
255.57,21.81,27.31,73.89,2.71,9,326,26.902,cloudy
313.03,22.92,30.69,58.64,2.03,10,326,28.046,cloudy
331.12,24.59,32.4,65.39,2.65,11,326,29.031,cloudy
379.1,26.66,36.16,52.23,2.34,12,326,34.556,cloudy
384.93,22.3,32.24,63.92,2.01,13,326,41.523,cloudy
373.04,23.62,33.28,61.02,1.92,14,326,36.066,cloudy
186.31,22.79,27.12,55.83,1.58,16,326,19.367,cloudy
117.75,24.4,27.01,56.76,1.15,17,326,13.022,cloudy
90.89,15.32,16.9,66.25,1.44,7,327,7.6,cloudy
156.47,21.63,25.71,56.66,0.77,8,327,15.18,cloudy
302.18,24.13,31.63,56.82,1.96,9,327,30.631,cloudy
435.27,25.01,36.19,59.16,2.34,11,327,38.059,cloudy
368.15,25.86,35.23,67.06,2.09,12,327,34.252,cloudy
401.17,25.09,36.49,51.14,0.79,13,327,38.708,cloudy
276.0,23.68,30.92,61.66,1.31,15,327,27.829,cloudy
196.24,26.17,29.71,59.77,2.93,16,327,17.806,cloudy
127.72,24.96,28.52,57.28,0.34,17,327,13.483,cloudy
188.7,20.84,25.1,55.22,1.74,8,328,19.291,cloudy
220.18,25.56,31.97,62.09,0.24,9,328,18.744,cloudy
354.69,22.51,31.42,63.67,2.15,10,328,29.969,cloudy
270.78,23.96,30.04,64.87,2.55,11,328,24.748,cloudy
335.35,24.63,32.7,62.29,2.49,12,328,32.207,cloudy
408.99,20.99,31.86,59.38,1.76,13,328,40.47,cloudy
245.77,25.28,32.06,62.97,0.74,14,328,22.043,cloudy
285.0,26.96,35.1,69.61,0.51,15,328,25.133,cloudy
89.63,26.65,26.68,47.34,3.33,17,328,11.72,cloudy
71.69,19.16,19.98,61.83,1.66,7,329,7.584,cloudy
225.39,24.11,28.03,57.86,3.55,8,329,22.511,cloudy
339.4,21.86,30.47,63.84,1.96,10,329,32.81,cloudy
374.97,20.07,30.78,72.13,0.68,11,329,36.692,cloudy
364.95,25.54,35.85,47.33,0.8,12,329,34.951,cloudy
401.44,23.41,32.19,52.38,4.08,13,329,37.969,cloudy
257.87,24.67,31.48,56.66,1.16,15,329,23.845,cloudy
182.96,25.08,29.68,52.96,1.12,16,329,15.235,cloudy
130.89,25.26,26.9,68.76,2.86,17,329,11.591,cloudy
220.7,19.61,23.56,74.41,3.34,8,330,19.09,cloudy
268.04,18.19,21.2,64.41,6.29,9,330,28.962,cloudy
338.81,21.39,30.59,53.51,1.21,10,330,33.466,cloudy
421.83,25.15,36.38,48.98,1.79,11,330,39.878,cloudy
390.95,26.9,34.82,59.15,4.76,12,330,33.906,cloudy
367.7,24.23,32.77,40.43,3.11,13,330,35.949,cloudy
358.73,26.51,34.93,54.8,2.93,14,330,34.684,cloudy
315.39,27.44,36.22,52.96,0.85,15,330,30.42,cloudy
180.12,22.23,26.2,53.55,1.8,16,330,18.708,cloudy
51.3,23.95,22.89,60.31,3.25,17,330,7.609,cloudy
51.44,17.8,18.41,46.81,1.16,7,331,5.236,cloudy
294.81,13.1,20.56,74.82,1.73,9,331,28.888,cloudy
359.93,18.93,28.04,65.33,2.11,10,331,36.156,cloudy
361.1,22.54,29.99,55.96,4.23,11,331,33.184,cloudy
410.37,23.37,34.02,62.43,2.07,12,331,38.029,cloudy
442.98,25.27,36.68,49.71,2.34,13,331,40.911,cloudy
265.79,25.82,31.94,63.88,2.32,14,331,24.347,cloudy
295.67,28.96,35.72,53.06,2.64,15,331,24.952,cloudy
179.54,22.41,27.13,61.26,0.83,16,331,19.449,cloudy
46.97,19.25,18.41,53.18,2.81,17,331,3.476,cloudy
109.62,18.65,20.31,63.69,2.03,7,332,8.178,cloudy
179.32,19.42,22.46,65.57,2.93,8,332,18.005,cloudy
327.69,19.36,28.82,55.84,0.47,9,332,32.607,cloudy
350.42,22.78,32.11,52.82,1.47,10,332,33.937,cloudy
390.4,22.44,32.58,53.18,1.97,11,332,36.127,cloudy
429.62,27.11,38.99,63.11,1.26,12,332,38.42,cloudy
399.91,22.71,33.69,52.94,1.27,13,332,39.317,cloudy
370.65,23.78,34.06,56.85,1.05,14,332,34.84,cloudy
148.89,24.46,27.36,60.3,1.97,16,332,14.022,cloudy
113.37,20.34,22.95,65.74,0.99,17,332,11.029,cloudy
111.45,19.12,21.66,61.17,1.01,7,333,11.675,cloudy
205.41,19.0,24.38,68.74,0.98,8,333,18.848,cloudy
249.18,22.62,27.94,58.7,2.7,9,333,25.067,cloudy
392.38,22.52,32.06,61.45,2.79,10,333,39.129,cloudy
361.29,20.01,28.27,73.94,3.23,11,333,32.785,cloudy
306.99,18.53,26.64,52.01,1.37,12,333,30.359,cloudy
401.04,22.11,32.16,52.53,2.47,13,333,37.189,cloudy
389.09,24.57,34.14,61.34,2.63,14,333,37.574,cloudy
277.8,24.87,31.83,45.09,1.71,15,333,24.448,cloudy
198.17,23.41,25.96,63.54,4.25,16,333,20.859,cloudy
72.98,23.07,24.97,53.2,0.37,17,333,6.482,cloudy
220.27,19.48,25.77,46.38,0.4,8,334,20.05,cloudy
306.43,22.66,30.38,46.67,1.85,9,334,31.445,cloudy
272.12,22.92,30.12,47.81,1.2,10,334,27.604,cloudy
455.04,22.02,34.98,64.58,0.86,11,334,38.16,cloudy
302.17,23.7,31.5,64.29,1.58,12,334,27.392,cloudy
306.02,22.69,30.74,66.45,1.41,13,334,29.431,cloudy
306.96,21.68,27.72,59.5,3.96,14,334,29.787,cloudy
314.91,24.82,32.7,55.36,1.95,15,334,28.239,cloudy
160.41,20.46,23.1,64.32,2.72,16,334,17.584,cloudy
87.11,22.29,21.07,58.29,4.79,17,334,7.167,cloudy
104.46,14.13,14.07,68.58,4.0,7,335,11.726,cloudy
142.05,15.97,19.71,52.19,0.65,8,335,12.191,cloudy
255.12,24.04,28.27,70.36,4.28,9,335,25.126,cloudy
308.45,20.47,25.75,71.46,4.97,11,335,30.961,cloudy
458.23,23.25,35.49,58.36,1.87,12,335,43.087,cloudy
388.65,25.33,35.49,40.45,1.87,13,335,36.717,cloudy
346.08,25.25,33.71,54.9,2.4,14,335,33.286,cloudy
325.65,22.3,31.33,54.06,0.92,15,335,32.171,cloudy
200.39,22.27,27.14,52.5,1.42,16,335,16.078,cloudy
114.27,21.84,23.82,63.38,1.81,17,335,9.915,cloudy
74.81,17.9,19.47,69.16,0.84,7,336,7.696,cloudy
175.24,18.04,22.73,43.53,0.72,8,336,17.82,cloudy
259.39,19.53,26.41,44.81,1.13,9,336,24.193,cloudy
315.85,16.65,25.1,53.02,1.28,10,336,28.515,cloudy
361.7,24.06,34.61,52.32,0.37,11,336,32.912,cloudy
377.53,22.37,32.11,59.37,1.99,12,336,36.081,cloudy
452.59,25.92,37.36,47.08,2.68,13,336,38.95,cloudy
350.96,22.74,32.66,62.9,0.76,14,336,33.13,cloudy
298.26,23.52,30.77,76.38,2.13,15,336,26.316,cloudy
228.14,25.63,31.73,53.01,0.94,16,336,22.31,cloudy
208.77,21.53,26.21,70.22,1.98,8,337,20.308,cloudy
399.01,24.44,35.91,70.33,0.62,10,337,36.186,cloudy
403.84,21.9,32.64,57.18,1.72,11,337,36.563,cloudy
363.19,21.9,31.35,54.51,1.8,12,337,34.868,cloudy
281.33,21.2,26.34,47.94,4.11,13,337,28.119,cloudy
373.49,24.17,34.26,62.36,1.39,14,337,34.863,cloudy
217.5,23.51,25.13,44.06,6.14,15,337,20.514,cloudy
183.79,22.88,25.99,68.86,3.01,16,337,18.498,cloudy
113.85,20.51,22.69,48.4,1.55,17,337,8.888,cloudy
115.52,15.84,17.78,62.46,1.91,7,338,13.268,cloudy
222.16,18.8,23.86,58.09,2.01,8,338,25.578,cloudy
264.59,15.35,19.41,56.8,4.85,9,338,23.917,cloudy
344.78,21.81,30.44,65.36,2.14,10,338,32.65,cloudy
310.11,23.98,32.48,62.89,1.01,11,338,28.598,cloudy
314.18,24.58,30.99,53.65,3.77,12,338,30.262,cloudy
329.32,25.61,32.16,71.49,4.16,13,338,28.451,cloudy
273.99,21.91,29.26,66.12,1.09,14,338,24.407,cloudy
188.02,25.37,30.28,70.62,0.92,15,338,20.351,cloudy
236.28,23.34,29.32,43.71,1.39,16,338,24.604,cloudy
126.96,20.34,23.13,54.97,1.27,17,338,9.941,cloudy
89.05,16.25,17.02,47.41,2.37,7,339,8.314,cloudy
185.28,19.83,24.46,76.0,1.17,8,339,17.469,cloudy
278.25,17.49,25.26,75.73,0.72,9,339,28.083,cloudy
330.81,19.33,26.63,57.25,3.28,10,339,32.657,cloudy
358.97,22.91,32.3,46.0,1.72,11,339,32.877,cloudy
296.87,19.18,27.38,52.3,0.88,12,339,28.533,cloudy
371.39,25.34,35.78,49.79,0.88,13,339,32.835,cloudy
327.22,26.26,32.82,60.23,4.07,14,339,33.193,cloudy
259.31,26.18,31.32,54.62,3.29,15,339,25.58,cloudy
200.97,23.28,26.57,54.32,3.43,16,339,19.179,cloudy
113.45,20.98,23.35,65.26,1.3,17,339,11.315,cloudy
178.98,21.44,25.48,60.16,1.67,8,340,17.065,cloudy
231.64,19.57,22.9,57.83,4.53,9,340,20.939,cloudy
294.84,19.07,24.23,47.91,4.61,10,340,28.327,cloudy
390.9,20.32,31.48,47.98,0.7,11,340,34.025,cloudy
372.75,27.2,37.41,55.35,1.22,12,340,35.449,cloudy
332.17,19.21,26.99,60.09,2.72,13,340,31.213,cloudy
336.55,20.76,29.4,59.97,1.81,14,340,33.566,cloudy
324.11,23.02,31.48,61.57,1.58,15,340,29.008,cloudy
231.53,21.24,27.02,53.71,1.45,16,340,22.969,cloudy
75.15,23.31,23.52,48.16,2.55,17,340,4.641,cloudy
67.78,16.79,14.71,67.41,5.14,7,341,7.687,cloudy
182.79,18.34,23.33,70.64,0.63,8,341,17.899,cloudy
361.53,18.85,27.79,62.07,2.39,10,341,34.568,cloudy
343.95,23.03,30.38,57.29,3.72,11,341,32.237,cloudy
370.31,22.81,32.35,58.89,1.95,12,341,33.844,cloudy
405.55,20.5,30.6,56.57,2.58,13,341,37.08,cloudy
285.7,22.04,28.56,60.03,2.56,14,341,27.219,cloudy
213.59,19.97,23.2,58.82,3.97,15,341,21.247,cloudy
189.58,22.72,26.15,72.71,2.83,16,341,18.309,cloudy
85.33,22.48,24.59,57.91,0.57,17,341,5.55,cloudy
163.64,22.44,25.77,45.14,1.98,8,342,17.43,cloudy
284.4,16.57,24.29,67.16,1.02,9,342,28.146,cloudy
283.8,18.41,22.69,66.45,5.29,10,342,26.48,cloudy
414.5,22.17,33.17,60.54,1.79,12,342,39.471,cloudy
314.69,21.09,28.18,56.1,2.94,13,342,29.793,cloudy
328.42,21.86,30.15,47.56,1.95,14,342,29.78,cloudy
228.72,20.87,25.33,65.35,2.99,15,342,19.691,cloudy
209.11,20.53,23.93,75.71,3.58,16,342,20.6,cloudy
80.28,22.91,23.29,52.55,2.54,17,342,6.974,cloudy
112.83,17.78,19.36,53.7,2.26,7,343,10.218,cloudy
212.08,15.75,19.09,50.78,3.77,8,343,21.395,cloudy
270.43,17.74,24.23,59.36,2.04,9,343,26.313,cloudy
333.5,21.03,26.78,57.65,5.32,10,343,31.321,cloudy
453.73,16.44,29.53,66.24,0.65,11,343,44.603,cloudy
305.76,23.5,31.48,51.2,1.49,12,343,28.062,cloudy
334.6,21.33,30.57,66.69,1.0,13,343,32.891,cloudy
308.0,20.47,26.88,40.52,3.54,14,343,28.932,cloudy
220.46,23.23,28.14,60.2,2.14,15,343,19.662,cloudy
189.6,24.84,29.27,53.03,1.57,16,343,18.161,cloudy
88.05,17.28,19.22,72.38,0.88,7,344,7.831,cloudy
198.17,20.26,24.63,55.99,1.98,8,344,19.939,cloudy
312.05,16.53,22.52,48.52,4.23,9,344,29.442,cloudy
296.25,23.36,30.98,50.83,1.59,11,344,27.493,cloudy
278.05,23.5,29.54,64.54,2.87,12,344,26.923,cloudy
338.72,23.06,32.85,51.15,0.46,13,344,30.681,cloudy
392.17,18.86,29.15,58.13,1.84,14,344,36.562,cloudy
294.24,23.48,31.66,53.84,0.82,15,344,28.26,cloudy
133.32,23.86,25.9,51.3,2.44,16,344,12.812,cloudy
115.73,16.52,19.39,62.52,0.76,7,345,11.741,cloudy
139.03,18.39,20.7,57.75,2.33,8,345,14.484,cloudy
196.58,17.91,20.02,62.24,4.73,9,345,20.764,cloudy
261.43,22.51,29.46,55.42,1.12,10,345,26.193,cloudy
315.08,19.92,26.24,79.18,3.91,11,345,28.738,cloudy
312.42,22.48,28.3,63.03,4.43,12,345,28.706,cloudy
422.13,20.92,29.64,65.22,4.94,13,345,41.258,cloudy
368.97,24.18,33.28,57.76,2.47,14,345,35.987,cloudy
252.51,21.92,27.17,48.33,2.91,15,345,24.141,cloudy
182.47,25.75,30.27,47.62,1.2,16,345,19.637,cloudy
97.5,20.57,22.44,59.35,1.32,17,345,11.223,cloudy
196.04,19.04,21.95,69.74,3.71,8,346,19.518,cloudy
248.83,18.71,23.42,52.89,3.44,9,346,23.687,cloudy
322.17,18.41,28.02,67.72,0.07,10,346,31.238,cloudy
392.63,20.01,31.14,56.22,0.82,11,346,39.742,cloudy
422.05,21.76,31.8,67.09,3.27,12,346,41.073,cloudy
413.11,21.91,33.89,70.41,0.52,13,346,39.275,cloudy
342.78,20.43,29.09,54.78,2.03,14,346,31.227,cloudy
285.12,18.58,25.47,54.91,2.09,15,346,26.711,cloudy
240.48,20.34,26.43,78.6,1.4,16,346,23.942,cloudy
62.38,20.1,19.83,64.63,2.68,17,346,5.495,cloudy
74.36,15.17,17.28,73.89,0.16,7,347,7.937,cloudy
201.29,18.68,24.32,56.25,0.5,8,347,19.787,cloudy
225.93,20.05,22.93,53.15,4.87,9,347,23.188,cloudy
318.1,21.13,28.34,70.1,2.93,10,347,29.753,cloudy
424.31,19.28,31.03,74.86,1.23,11,347,41.819,cloudy
309.8,20.63,27.81,70.97,2.64,12,347,29.06,cloudy
332.11,23.94,31.36,64.04,3.18,14,347,31.362,cloudy
273.81,22.38,30.03,52.46,0.71,15,347,26.414,cloudy
218.83,22.06,27.29,67.24,1.66,16,347,22.565,cloudy
117.79,15.08,17.12,58.32,1.88,7,348,11.489,cloudy
198.24,16.07,21.67,58.56,0.42,8,348,18.838,cloudy
285.4,17.85,25.49,42.11,1.15,9,348,27.135,cloudy
277.0,20.88,26.08,49.48,3.9,10,348,26.579,cloudy
401.89,23.53,33.77,50.61,2.28,11,348,39.902,cloudy
436.74,20.18,32.07,55.13,1.52,12,348,38.067,cloudy
352.61,21.84,30.43,58.66,2.49,14,348,36.806,cloudy
203.0,21.07,23.89,59.8,4.09,15,348,19.137,cloudy
194.33,19.94,25.23,64.31,0.68,16,348,19.021,cloudy
91.02,20.06,20.71,57.53,2.59,17,348,9.216,cloudy
71.3,13.56,13.64,69.82,2.58,7,349,4.664,cloudy
202.54,18.67,24.37,60.72,0.46,8,349,19.165,cloudy
299.49,17.45,24.15,50.41,2.86,9,349,27.985,cloudy
383.06,19.72,29.02,56.22,2.74,10,349,34.45,cloudy
322.67,20.12,27.19,51.31,3.26,11,349,31.623,cloudy
440.45,20.51,32.93,66.23,0.98,12,349,39.235,cloudy
364.96,22.08,32.0,48.67,1.29,13,349,35.062,cloudy
241.43,21.71,28.42,60.1,0.66,15,349,22.816,cloudy
143.62,20.55,22.97,63.4,2.36,16,349,15.62,cloudy
80.67,17.96,19.63,61.87,0.94,17,349,11.433,cloudy
65.91,16.08,17.4,62.09,0.83,7,350,5.449,cloudy
226.82,17.95,22.02,72.86,3.42,9,350,22.454,cloudy
366.51,17.11,24.99,69.27,3.89,10,350,37.749,cloudy
400.87,23.45,32.09,60.02,4.23,11,350,38.18,cloudy
384.67,20.12,30.75,54.96,1.15,12,350,35.037,cloudy
306.66,21.87,29.02,55.41,2.56,14,350,25.138,cloudy
280.48,18.08,21.7,61.04,5.99,15,350,29.98,cloudy
97.84,19.02,21.03,56.95,1.14,17,350,10.361,cloudy
81.32,14.67,14.4,58.46,3.38,7,351,9.096,cloudy
199.33,18.97,23.84,68.17,1.38,8,351,20.177,cloudy
249.63,19.49,25.83,70.41,1.44,9,351,22.843,cloudy
277.57,18.21,24.68,56.09,2.31,10,351,26.365,cloudy
407.24,19.65,30.95,58.81,1.15,11,351,39.891,cloudy
381.92,21.51,30.78,60.39,2.73,12,351,38.526,cloudy
342.4,22.05,29.53,53.92,3.48,13,351,34.968,cloudy
350.04,24.01,33.71,55.23,1.01,14,351,35.011,cloudy
238.94,23.35,26.43,55.54,5.11,15,351,23.224,cloudy
184.83,17.82,22.96,60.8,0.51,16,351,19.534,cloudy
215.77,18.24,24.47,69.97,0.29,9,352,21.625,cloudy
382.09,18.25,28.46,50.97,1.57,10,352,35.615,cloudy
444.07,18.4,30.88,64.84,1.05,11,352,39.648,cloudy
351.46,22.19,32.64,50.68,0.12,12,352,31.209,cloudy
369.19,21.66,32.5,49.42,0.29,13,352,35.037,cloudy
364.98,21.65,27.8,58.48,6.01,14,352,35.524,cloudy
217.29,23.19,28.65,54.26,1.32,15,352,19.782,cloudy
171.15,22.58,26.42,49.52,1.62,16,352,14.937,cloudy
96.56,20.5,22.31,53.97,1.35,17,352,7.312,cloudy
122.84,13.72,14.8,78.78,3.26,7,353,12.589,cloudy
168.07,12.12,13.07,70.18,5.12,8,353,16.484,cloudy
235.11,18.89,24.63,70.77,1.65,9,353,23.519,cloudy
261.41,20.82,27.32,52.96,1.68,10,353,28.48,cloudy
368.22,20.03,29.42,60.95,2.07,11,353,33.467,cloudy
325.63,19.91,27.5,50.0,2.72,12,353,30.009,cloudy
351.22,18.94,27.21,70.16,2.84,13,353,34.023,cloudy
360.06,19.24,29.35,59.02,0.86,14,353,35.438,cloudy
304.42,22.89,31.53,63.58,0.61,15,353,31.669,cloudy
180.33,18.75,21.74,43.18,3.02,16,353,16.996,cloudy
54.54,23.47,22.84,39.29,2.84,17,353,4.003,cloudy
94.12,14.6,16.42,63.4,1.26,7,354,10.919,cloudy
199.16,16.95,19.7,69.35,4.02,8,354,21.252,cloudy
268.86,13.33,19.2,61.7,2.75,9,354,28.597,cloudy
312.29,19.96,26.36,60.11,3.71,10,354,32.308,cloudy
365.5,17.26,27.42,56.01,1.01,11,354,34.621,cloudy
406.41,20.68,28.22,56.56,5.82,12,354,40.377,cloudy
367.31,20.49,30.54,73.35,1.21,13,354,34.202,cloudy
317.67,20.26,28.5,59.78,1.61,14,354,32.046,cloudy
225.55,17.6,21.96,55.88,3.01,15,354,21.675,cloudy
236.98,18.56,24.69,74.79,1.22,16,354,22.925,cloudy
186.16,14.86,19.56,62.92,1.1,8,355,16.558,cloudy
236.22,17.44,23.0,61.22,1.91,9,355,21.641,cloudy
383.0,15.96,24.2,54.09,4.06,10,355,34.17,cloudy
305.28,16.36,22.81,69.72,3.38,11,355,28.802,cloudy
386.08,21.64,32.49,43.14,0.92,12,355,36.863,cloudy
329.99,20.41,28.28,57.51,2.54,13,355,26.918,cloudy
365.52,18.01,27.34,74.69,2.04,14,355,34.828,cloudy
196.92,22.03,26.21,46.9,2.16,15,355,21.036,cloudy
210.06,14.43,18.16,67.21,3.22,16,355,22.193,cloudy
77.07,17.49,17.41,68.07,2.98,17,355,8.26,cloudy
116.78,17.46,20.17,49.19,0.99,7,356,12.218,cloudy
227.7,13.41,19.11,57.67,1.41,8,356,24.214,cloudy
271.05,19.51,25.66,68.42,2.48,9,356,26.762,cloudy
222.67,18.97,23.53,56.09,2.66,10,356,21.401,cloudy
375.54,19.33,27.86,58.0,3.42,11,356,37.009,cloudy
386.57,20.46,28.92,64.99,3.93,12,356,36.323,cloudy
372.54,18.1,29.17,59.29,0.14,13,356,37.121,cloudy
369.37,23.61,33.44,60.08,1.56,14,356,32.627,cloudy
242.11,19.5,23.65,60.08,3.89,15,356,23.121,cloudy
147.62,21.75,21.86,57.33,5.41,16,356,13.41,cloudy
30.89,17.85,16.53,50.78,2.81,17,356,6.593,cloudy
112.34,16.8,18.57,57.68,2.0,7,357,13.836,cloudy
208.49,12.26,15.63,59.04,3.6,8,357,22.784,cloudy
271.29,16.31,23.67,60.31,0.97,9,357,29.825,cloudy
266.07,15.52,21.44,60.92,2.58,10,357,25.122,cloudy
358.28,19.36,28.08,57.31,2.54,11,357,35.331,cloudy
291.83,19.62,26.91,59.6,1.84,12,357,26.542,cloudy
339.36,18.17,27.83,73.32,0.65,13,357,33.702,cloudy
333.28,20.27,28.3,79.47,2.47,14,357,32.261,cloudy
269.71,20.19,26.37,64.76,2.39,15,357,24.046,cloudy
208.84,18.34,23.63,58.97,1.21,16,357,20.189,cloudy
87.33,17.93,20.07,54.52,0.59,17,357,8.75,cloudy
111.57,16.08,16.5,65.3,3.66,7,358,8.622,cloudy
227.74,12.6,16.87,68.93,3.2,8,358,24.249,cloudy
294.89,19.63,28.27,57.91,0.25,9,358,27.536,cloudy
341.06,19.01,28.89,60.28,0.44,10,358,32.655,cloudy
404.4,18.29,29.09,53.03,1.66,11,358,33.3,cloudy
439.58,20.74,33.58,52.35,0.43,12,358,40.901,cloudy
287.15,21.73,29.61,58.05,0.93,13,358,26.846,cloudy
331.43,18.54,27.92,58.66,0.7,14,358,34.399,cloudy
334.91,21.55,30.23,58.85,1.72,15,358,31.272,cloudy
208.69,18.52,23.14,67.55,2.05,16,358,15.743,cloudy
103.98,20.22,22.83,75.45,0.63,17,358,9.76,cloudy
100.41,12.9,14.36,57.45,1.95,7,359,11.658,cloudy
223.58,14.35,18.19,56.9,3.58,8,359,20.909,cloudy
291.04,21.32,29.31,62.62,0.94,9,359,27.798,cloudy
313.51,15.41,21.48,73.42,4.17,10,359,29.772,cloudy
412.96,15.54,25.07,58.8,3.58,11,359,40.357,cloudy
373.42,21.66,29.38,67.51,4.37,12,359,38.437,cloudy
322.56,18.95,26.36,64.32,2.83,13,359,30.387,cloudy
381.3,20.52,31.16,58.41,1.01,14,359,35.119,cloudy
261.24,20.99,27.21,66.22,2.02,15,359,22.97,cloudy
195.12,15.71,18.49,56.48,3.85,16,359,18.854,cloudy
87.83,20.7,22.46,68.82,1.09,17,359,5.515,cloudy
77.75,14.49,14.76,67.16,2.59,7,360,7.042,cloudy
213.94,13.52,18.56,65.94,1.72,8,360,18.642,cloudy
243.72,19.55,25.33,77.31,1.92,9,360,24.43,cloudy
314.68,16.81,24.41,69.72,2.29,10,360,28.458,cloudy
290.49,20.31,28.63,61.42,0.49,11,360,27.448,cloudy
422.04,16.52,26.79,65.21,2.99,12,360,41.233,cloudy
384.65,20.91,27.63,58.86,6.02,13,360,39.66,cloudy
281.59,21.84,30.26,56.28,0.04,14,360,30.123,cloudy
295.77,20.07,28.08,68.03,1.08,15,360,28.852,cloudy
231.73,21.19,26.59,73.39,1.95,16,360,19.018,cloudy
49.0,16.83,14.56,61.1,4.68,17,360,3.116,cloudy
103.34,12.22,14.41,79.62,1.14,7,361,10.588,cloudy
225.58,13.52,19.78,61.8,0.64,8,361,20.988,cloudy
249.21,17.26,22.55,73.9,2.74,9,361,25.544,cloudy
297.0,16.85,23.19,70.36,3.21,10,361,29.889,cloudy
336.18,16.65,26.27,72.54,0.58,11,361,34.963,cloudy
263.3,17.54,24.14,68.42,1.62,12,361,26.732,cloudy
387.6,19.37,26.87,61.48,5.17,13,361,38.169,cloudy
266.75,17.84,24.57,52.57,1.59,14,361,22.641,cloudy
145.95,20.71,21.66,56.87,4.29,15,361,15.711,cloudy
209.98,21.26,26.57,65.97,1.24,16,361,21.358,cloudy
100.4,20.03,19.61,59.46,4.28,17,361,8.737,cloudy
107.24,12.29,12.96,77.22,3.18,7,362,10.855,cloudy
189.62,13.4,15.0,56.95,5.11,8,362,17.483,cloudy
332.66,13.37,23.05,73.08,0.37,9,362,33.765,cloudy
309.07,18.98,26.76,59.22,1.87,10,362,31.889,cloudy
358.08,16.12,23.65,82.96,4.02,11,362,33.886,cloudy
349.09,18.64,27.58,63.99,1.92,12,362,34.195,cloudy
417.45,19.83,31.0,46.81,1.7,13,362,39.768,cloudy
327.73,16.24,24.82,59.8,1.57,14,362,31.079,cloudy
234.33,20.76,26.08,50.61,2.13,15,362,24.297,cloudy
200.92,20.72,24.24,77.86,3.14,16,362,19.078,cloudy
117.23,18.46,20.62,56.1,1.7,17,362,9.924,cloudy
121.55,14.94,17.03,61.54,1.95,7,363,10.15,cloudy
173.89,14.94,17.92,54.18,2.79,8,363,17.075,cloudy
261.27,16.19,22.82,65.48,1.52,9,363,24.812,cloudy
314.4,15.48,24.01,62.89,1.14,10,363,30.277,cloudy
334.82,19.13,26.92,72.3,2.81,11,363,34.378,cloudy
372.52,20.41,30.65,56.35,1.17,12,363,35.479,cloudy
406.52,17.83,29.27,72.29,0.95,13,363,35.713,cloudy
199.9,20.93,26.69,64.04,0.3,15,363,19.634,cloudy
239.52,19.79,26.79,58.28,0.23,16,363,21.883,cloudy
104.87,19.42,21.06,53.57,1.89,17,363,8.739,cloudy
88.4,9.29,11.88,67.95,0.09,7,364,8.077,cloudy
181.47,14.25,17.37,63.59,2.91,8,364,17.044,cloudy
285.15,15.64,23.43,43.19,0.96,9,364,31.368,cloudy
241.76,19.02,24.61,58.28,2.08,10,364,22.777,cloudy
367.13,16.47,26.96,50.03,0.66,11,364,34.62,cloudy
288.47,16.28,22.1,57.68,3.55,12,364,28.431,cloudy
457.92,20.53,31.52,57.94,3.45,13,364,43.648,cloudy
310.71,18.99,27.5,63.09,1.02,14,364,30.054,cloudy
203.54,17.62,21.22,58.4,3.13,15,364,21.382,cloudy
205.75,17.84,21.19,62.14,3.53,16,364,18.063,cloudy
91.66,14.75,13.69,58.94,4.76,17,364,8.903,cloudy
72.0,12.48,13.03,44.16,2.02,7,365,7.087,cloudy
185.17,13.82,18.09,58.74,1.61,8,365,19.552,cloudy
281.75,15.15,21.4,50.0,2.76,9,365,30.583,cloudy
341.74,17.34,26.15,63.77,1.8,10,365,32.537,cloudy
416.38,20.46,30.34,62.78,3.26,11,365,43.448,cloudy
382.2,19.09,27.61,62.85,3.68,12,365,34.793,cloudy
345.05,19.31,28.85,60.5,1.01,13,365,33.667,cloudy
257.08,17.72,22.1,54.7,4.16,14,365,24.047,cloudy
268.02,15.61,22.84,56.9,1.01,15,365,28.546,cloudy
162.95,19.14,22.22,64.47,2.26,16,365,15.766,cloudy
105.91,18.51,17.32,77.37,5.47,17,365,8.988,cloudy
