irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
0.0,15.7,12.98,57.86,3.4,5,220,0.0,night_or_low_power
0.0,18.05,16.57,69.02,1.84,6,220,0.0,night_or_low_power
193.07,21.28,23.52,64.94,4.45,7,220,19.046,sunny
418.88,20.37,27.97,77.84,6.21,8,220,39.593,sunny
564.16,23.64,38.63,57.3,2.42,9,220,50.433,sunny
549.04,26.15,41.25,61.24,1.71,10,220,51.283,moderate
844.38,25.99,50.05,51.24,1.59,11,220,72.311,sunny
889.34,28.47,53.29,44.82,2.33,12,220,76.649,sunny
790.79,27.2,49.0,60.68,2.4,13,220,70.246,sunny
556.79,27.06,41.63,54.68,2.67,14,220,49.845,moderate
496.05,31.83,46.31,77.0,0.5,15,220,45.051,moderate
316.04,27.85,35.25,52.76,2.59,16,220,30.249,moderate
198.56,27.34,31.26,54.33,2.55,17,220,18.956,sunny
61.15,27.77,26.95,58.15,3.32,18,220,5.293,night_or_low_power
0.0,26.63,23.68,65.54,3.68,19,220,0.0,night_or_low_power
6.79,22.85,19.33,66.56,4.66,20,220,0.0,night_or_low_power
8.56,24.38,22.44,45.74,2.75,21,220,0.0,night_or_low_power
25.32,20.19,17.98,71.37,3.71,22,220,2.598,night_or_low_power
9.17,22.08,20.14,58.76,2.77,23,220,0.0,night_or_low_power
47.27,16.9,14.64,40.97,4.6,0,221,1.849,night_or_low_power
5.99,18.25,16.78,61.81,2.06,1,221,0.0,night_or_low_power
33.7,19.14,19.03,53.24,1.41,2,221,2.83,night_or_low_power
26.0,19.59,18.56,70.65,2.25,3,221,2.906,night_or_low_power
38.55,17.68,14.59,64.8,5.3,4,221,7.576,night_or_low_power
0.62,16.86,15.69,71.02,1.48,5,221,0.0,night_or_low_power
9.95,22.11,18.23,69.6,5.23,6,221,0.0,night_or_low_power
210.38,21.99,26.03,56.45,2.84,7,221,20.067,sunny
316.66,22.91,29.24,61.69,3.96,8,221,31.21,moderate
557.13,28.3,42.59,66.36,3.03,9,221,51.339,sunny
580.88,25.61,41.13,60.26,2.38,10,221,51.857,moderate
741.71,26.2,47.33,51.62,1.39,11,221,64.789,sunny
706.72,26.36,47.07,58.34,0.61,13,221,61.043,sunny
728.94,30.45,48.83,50.0,4.35,14,221,62.607,sunny
551.05,27.07,43.26,73.14,0.43,15,221,47.6,sunny
421.4,29.28,37.23,41.58,5.87,16,221,41.289,sunny
193.36,24.64,27.72,53.58,3.41,17,221,16.433,sunny
4.35,24.46,23.71,54.41,1.09,18,221,0.0,night_or_low_power
0.0,23.2,22.26,66.58,1.17,19,221,0.0,night_or_low_power
29.42,24.65,23.72,56.1,2.26,20,221,3.782,night_or_low_power
0.0,21.98,21.66,54.63,0.39,21,221,0.0,night_or_low_power
0.0,18.97,15.33,69.81,4.55,22,221,0.0,night_or_low_power
33.52,21.59,21.56,66.54,1.3,23,221,3.206,night_or_low_power
0.0,20.46,19.91,58.49,0.69,0,222,0.0,night_or_low_power
0.0,19.65,16.41,63.02,4.06,1,222,0.0,night_or_low_power
3.32,19.39,19.24,52.25,0.31,2,222,0.0,night_or_low_power
38.09,17.27,16.75,60.4,2.08,3,222,5.464,night_or_low_power
0.0,21.99,21.26,59.54,0.92,4,222,0.0,night_or_low_power
0.0,20.07,17.7,50.61,2.96,5,222,0.0,night_or_low_power
14.81,21.84,18.59,46.94,4.61,6,222,0.0,night_or_low_power
212.11,23.27,29.34,56.34,0.37,7,222,20.075,sunny
429.36,21.91,31.08,68.58,4.64,8,222,41.302,sunny
425.45,28.89,40.16,61.64,1.87,9,222,36.602,moderate
744.99,26.25,47.95,53.39,0.82,10,222,64.727,sunny
699.4,27.41,47.77,78.42,0.77,11,222,63.46,sunny
646.07,27.31,45.19,49.14,1.88,12,222,58.695,moderate
693.53,31.19,50.54,51.74,1.81,14,222,60.615,sunny
538.45,28.95,43.5,66.68,2.01,15,222,46.763,sunny
316.44,25.2,32.2,57.75,3.12,16,222,29.23,moderate
207.35,27.01,29.76,55.93,4.34,17,222,21.851,sunny
46.03,26.17,24.9,65.93,3.32,18,222,1.715,night_or_low_power
0.0,24.19,19.92,57.79,5.34,19,222,0.0,night_or_low_power
0.0,21.84,21.09,66.08,0.94,20,222,0.0,night_or_low_power
19.28,19.4,17.71,60.39,2.84,21,222,0.0,night_or_low_power
19.69,21.75,18.14,77.46,5.26,23,222,0.0,night_or_low_power
0.0,19.65,17.26,65.31,2.98,0,223,0.0,night_or_low_power
11.48,17.78,17.18,59.53,1.18,1,223,0.0,night_or_low_power
0.0,19.63,17.93,72.08,2.12,2,223,0.0,night_or_low_power
11.39,19.49,17.54,53.5,2.87,3,223,0.0,night_or_low_power
5.44,18.78,18.5,54.26,0.55,4,223,0.0,night_or_low_power
0.0,21.15,16.58,49.16,5.72,5,223,0.0,night_or_low_power
0.0,22.43,20.71,58.3,2.15,6,223,0.0,night_or_low_power
443.83,22.13,34.94,57.72,0.64,8,223,42.598,sunny
542.32,26.07,41.55,46.52,0.99,9,223,52.293,sunny
477.19,28.76,40.61,51.57,3.09,10,223,43.806,moderate
687.99,28.04,47.39,61.02,1.61,11,223,60.631,sunny
808.02,32.66,53.52,66.23,4.22,12,223,69.78,sunny
698.71,28.38,47.52,57.59,2.27,13,223,60.735,sunny
689.07,25.47,44.4,54.55,2.19,14,223,61.208,sunny
453.76,27.04,38.95,62.87,2.12,15,223,40.096,moderate
434.97,26.9,39.38,67.31,0.71,16,223,41.599,sunny
158.14,28.56,31.45,66.13,2.32,17,223,13.358,moderate
0.0,28.07,27.33,61.46,0.93,18,223,0.0,night_or_low_power
0.99,24.49,24.33,58.54,0.24,20,223,0.0,night_or_low_power
0.0,26.45,24.41,60.04,2.55,21,223,0.0,night_or_low_power
0.0,19.75,17.52,41.48,2.79,22,223,0.0,night_or_low_power
0.0,20.23,17.74,61.12,3.11,23,223,0.0,night_or_low_power
0.0,18.78,15.81,75.35,3.71,0,224,0.0,night_or_low_power
0.0,16.84,16.48,57.3,0.44,1,224,0.0,night_or_low_power
38.32,14.96,13.82,48.75,2.86,2,224,4.313,night_or_low_power
0.0,21.78,20.16,54.87,2.03,3,224,0.0,night_or_low_power
0.0,18.16,16.71,56.22,1.8,4,224,0.0,night_or_low_power
7.28,19.98,16.96,69.82,4.05,5,224,0.0,night_or_low_power
0.0,22.37,18.44,81.0,4.91,6,224,0.0,night_or_low_power
210.47,20.34,26.17,62.09,0.61,7,224,17.913,sunny
321.11,22.34,30.26,53.12,2.14,8,224,30.837,moderate
530.94,25.26,38.33,48.95,3.57,9,224,49.447,sunny
729.67,25.64,45.69,66.71,2.3,10,224,62.752,sunny
795.27,25.0,45.12,64.54,4.67,11,224,70.213,sunny
634.48,29.56,47.68,66.07,1.14,12,224,56.891,moderate
872.03,27.91,50.55,53.21,4.41,13,224,76.854,sunny
511.47,29.29,43.33,69.87,1.62,14,224,47.651,moderate
437.25,28.96,41.34,58.36,0.92,15,224,39.635,moderate
427.45,30.28,41.26,50.67,2.31,16,224,37.757,sunny
155.08,28.26,31.4,40.86,1.88,17,224,15.493,moderate
0.0,24.79,24.35,54.73,0.55,18,224,0.0,night_or_low_power
0.0,27.63,25.9,53.36,2.16,19,224,0.0,night_or_low_power
0.0,23.07,19.92,51.05,3.93,20,224,0.0,night_or_low_power
1.66,21.09,17.05,64.09,5.12,21,224,0.0,night_or_low_power
22.32,19.59,17.41,55.64,3.56,22,224,2.861,night_or_low_power
0.0,15.79,14.93,55.28,1.07,23,224,0.0,night_or_low_power
23.21,18.57,17.07,54.31,2.75,0,225,2.116,night_or_low_power
35.03,20.08,20.76,49.61,0.47,1,225,3.24,night_or_low_power
10.78,16.39,14.12,58.06,3.24,2,225,0.0,night_or_low_power
13.14,22.7,20.66,55.42,3.05,3,225,0.0,night_or_low_power
0.0,15.3,14.45,61.15,1.06,4,225,0.0,night_or_low_power
0.0,19.01,17.75,64.5,1.59,5,225,0.0,night_or_low_power
14.64,18.64,17.03,73.86,2.56,6,225,0.0,night_or_low_power
231.7,24.66,29.19,66.99,3.02,7,225,20.838,sunny
398.85,25.42,34.15,46.05,4.04,8,225,36.592,sunny
525.45,24.88,40.27,65.95,0.46,9,225,46.637,sunny
723.84,23.77,45.15,67.96,0.42,10,225,64.056,sunny
811.91,25.25,47.52,64.7,2.61,11,225,71.588,sunny
687.71,28.95,46.79,53.36,3.48,12,225,59.391,sunny
836.71,27.59,51.35,69.3,1.68,13,225,72.311,sunny
647.19,27.99,46.17,50.22,1.55,14,225,58.162,sunny
607.51,28.8,46.3,65.58,0.9,15,225,53.095,sunny
393.32,27.62,36.48,65.86,3.67,16,225,37.201,sunny
212.86,24.15,28.61,63.13,2.41,17,225,22.23,sunny
0.0,23.95,21.6,44.84,2.95,18,225,0.0,night_or_low_power
0.0,22.8,21.35,61.36,1.8,19,225,0.0,night_or_low_power
0.0,22.66,21.37,66.46,1.61,20,225,0.0,night_or_low_power
43.85,23.0,22.68,60.03,2.04,21,225,4.632,night_or_low_power
0.0,21.71,20.19,59.57,1.9,22,225,0.0,night_or_low_power
0.0,22.95,19.06,56.68,4.86,23,225,0.0,night_or_low_power
0.0,17.07,16.42,58.1,0.82,0,226,0.0,night_or_low_power
11.96,20.0,17.38,60.24,3.72,1,226,0.0,night_or_low_power
0.0,17.64,16.61,71.65,1.29,2,226,0.0,night_or_low_power
0.0,23.34,22.09,53.87,1.56,3,226,0.0,night_or_low_power
0.0,19.67,17.59,64.29,2.61,4,226,0.0,night_or_low_power
4.17,19.56,16.95,39.68,3.41,5,226,0.0,night_or_low_power
19.49,22.26,21.38,55.78,1.83,6,226,0.0,night_or_low_power
180.37,23.31,28.12,65.22,0.76,7,226,19.283,moderate
356.13,23.45,29.29,67.49,6.06,8,226,34.63,moderate
574.49,26.7,43.53,49.09,0.51,9,226,53.572,sunny
723.46,29.74,50.8,58.88,0.8,10,226,65.107,sunny
749.86,29.59,47.87,62.92,5.26,11,226,67.427,sunny
725.66,28.25,46.51,50.81,4.38,12,226,63.359,sunny
678.16,32.6,48.49,41.92,5.56,13,226,58.362,sunny
645.99,30.18,48.53,45.58,1.29,14,226,56.641,sunny
537.4,26.85,42.17,45.1,1.01,15,226,49.789,sunny
424.66,28.65,38.22,62.72,3.97,16,226,41.652,sunny
211.38,27.32,33.07,58.45,0.74,17,226,18.233,sunny
12.76,25.63,25.19,54.95,1.03,18,226,0.0,night_or_low_power
25.17,26.14,26.47,51.03,0.53,19,226,2.475,night_or_low_power
22.98,20.46,20.17,69.52,1.22,20,226,2.323,night_or_low_power
1.05,26.13,25.44,56.45,0.9,21,226,0.0,night_or_low_power
0.0,22.94,22.42,62.13,0.65,22,226,0.0,night_or_low_power
0.0,17.0,15.25,54.97,2.19,23,226,0.0,night_or_low_power
0.0,21.18,19.99,50.93,1.49,0,227,0.0,night_or_low_power
29.74,20.37,18.96,68.83,2.87,1,227,4.041,night_or_low_power
0.0,22.24,21.62,60.55,0.77,2,227,0.0,night_or_low_power
0.0,22.93,21.98,60.94,1.19,3,227,0.0,night_or_low_power
30.86,23.77,24.34,61.8,0.45,4,227,5.228,night_or_low_power
2.36,20.22,19.13,68.7,1.45,5,227,0.0,night_or_low_power
24.19,22.89,20.45,68.91,3.96,6,227,2.792,night_or_low_power
164.02,22.06,24.22,51.02,3.45,7,227,18.297,moderate
406.91,26.27,36.98,55.99,1.87,8,227,38.105,sunny
650.71,24.26,43.4,60.4,0.47,10,227,60.652,sunny
730.41,26.98,45.43,54.64,4.33,11,227,66.969,sunny
756.13,28.52,50.55,54.57,0.82,12,227,65.844,sunny
791.95,29.47,51.65,54.84,1.97,13,227,69.934,sunny
705.19,31.86,50.52,53.35,3.12,14,227,62.511,sunny
430.27,27.84,39.88,77.56,1.09,15,227,41.647,moderate
335.51,26.06,35.1,42.71,1.28,16,227,31.29,moderate
206.76,27.07,29.81,56.5,4.34,17,227,21.538,sunny
0.0,25.6,23.88,46.41,2.15,18,227,0.0,night_or_low_power
0.0,26.71,26.29,59.21,0.53,19,227,0.0,night_or_low_power
3.67,27.36,26.25,46.27,1.53,20,227,0.0,night_or_low_power
0.0,25.89,24.97,57.74,1.15,21,227,0.0,night_or_low_power
0.0,23.99,23.67,53.27,0.41,22,227,0.0,night_or_low_power
10.51,19.64,19.52,69.69,0.54,23,227,0.0,night_or_low_power
0.0,19.75,17.72,49.13,2.54,0,228,0.0,night_or_low_power
22.04,20.43,20.36,49.88,0.91,1,228,3.051,night_or_low_power
0.0,18.22,16.08,64.7,2.67,3,228,0.0,night_or_low_power
0.0,20.83,17.62,62.19,4.0,4,228,0.0,night_or_low_power
0.0,18.14,17.89,59.35,0.32,5,228,0.0,night_or_low_power
52.77,24.09,23.54,64.15,2.67,6,228,2.663,night_or_low_power
173.6,22.31,25.72,41.7,2.24,7,228,15.476,moderate
379.04,25.49,34.46,56.45,2.99,8,228,35.783,sunny
443.78,26.11,39.32,57.96,0.13,9,228,40.387,moderate
639.91,23.69,41.38,59.73,1.88,11,228,54.958,moderate
793.58,31.26,53.57,57.81,1.87,12,228,67.392,sunny
720.79,31.71,51.63,59.19,2.13,13,228,59.49,sunny
681.32,29.97,49.58,71.96,1.04,14,228,57.284,sunny
491.85,30.28,40.46,61.97,5.72,15,228,43.691,moderate
423.38,29.93,42.44,44.36,0.24,16,228,39.355,sunny
181.69,26.14,30.47,64.83,1.4,17,228,15.424,moderate
50.66,27.01,27.38,56.53,1.44,18,228,1.627,night_or_low_power
0.0,27.48,26.65,52.95,1.04,19,228,0.0,night_or_low_power
0.0,20.83,19.47,48.93,1.71,20,228,0.0,night_or_low_power
0.0,24.05,22.94,56.71,1.39,21,228,0.0,night_or_low_power
14.33,22.08,21.81,61.53,0.88,22,228,0.0,night_or_low_power
0.0,22.13,20.56,65.93,1.96,23,228,0.0,night_or_low_power
45.55,17.62,17.18,53.14,2.27,0,229,5.017,night_or_low_power
10.31,16.71,16.32,58.41,0.86,2,229,0.0,night_or_low_power
11.58,16.85,15.07,57.75,2.67,3,229,0.0,night_or_low_power
0.0,21.83,19.74,47.89,2.62,4,229,0.0,night_or_low_power
3.04,19.78,16.85,52.49,3.79,5,229,0.0,night_or_low_power
2.12,20.67,18.02,58.17,3.39,6,229,0.0,night_or_low_power
200.65,25.39,31.14,63.49,0.34,7,229,20.799,sunny
349.28,23.81,32.98,57.32,1.64,8,229,32.561,moderate
586.47,27.72,44.67,47.85,0.8,9,229,52.706,sunny
674.81,24.9,44.71,56.6,0.55,10,229,57.999,sunny
675.82,27.34,46.31,47.66,1.63,11,229,57.776,moderate
530.61,27.02,40.73,63.68,2.75,12,229,49.137,moderate
706.01,30.42,47.44,68.19,5.2,13,229,63.387,sunny
706.47,29.08,48.59,57.56,2.11,14,229,59.126,sunny
602.0,30.79,48.09,61.43,0.95,15,229,50.801,sunny
380.62,29.13,38.71,51.07,2.3,16,229,33.319,sunny
156.08,24.14,26.48,60.87,2.93,17,229,15.492,moderate
0.0,26.47,22.72,57.48,4.69,18,229,0.0,night_or_low_power
0.0,22.72,22.07,67.38,0.82,19,229,0.0,night_or_low_power
10.73,25.19,25.09,53.53,0.53,20,229,0.0,night_or_low_power
1.23,24.31,22.41,58.01,2.43,21,229,0.0,night_or_low_power
0.0,23.32,21.76,50.28,1.94,22,229,0.0,night_or_low_power
0.0,20.72,19.5,65.38,1.52,23,229,0.0,night_or_low_power
38.16,16.99,16.66,56.83,1.85,0,230,5.998,night_or_low_power
0.0,20.18,19.51,57.91,0.84,1,230,0.0,night_or_low_power
0.0,20.4,20.17,53.21,0.29,2,230,0.0,night_or_low_power
0.0,19.39,16.73,59.27,3.33,3,230,0.0,night_or_low_power
0.0,20.43,17.88,66.04,3.19,4,230,0.0,night_or_low_power
12.05,17.28,17.16,64.58,0.59,5,230,0.0,night_or_low_power
23.26,22.22,21.5,69.72,1.78,6,230,1.282,night_or_low_power
214.33,23.08,27.05,53.88,3.07,7,230,18.329,sunny
423.63,22.16,32.63,59.59,2.8,8,230,41.22,sunny
520.18,26.94,41.69,66.57,1.06,9,230,45.661,sunny
603.52,26.1,42.4,50.26,2.25,10,230,55.544,moderate
793.35,28.58,51.79,66.27,0.74,11,230,68.941,sunny
813.47,29.89,51.45,68.3,3.56,12,230,71.181,sunny
675.37,30.07,49.0,47.2,1.67,13,230,57.5,sunny
568.4,26.91,42.1,76.96,2.32,14,230,51.612,moderate
564.97,28.65,43.5,54.49,2.62,15,230,50.492,sunny
368.44,33.18,42.88,41.15,1.69,16,230,33.298,sunny
229.24,30.91,35.69,46.88,2.62,17,230,17.405,sunny
0.0,28.76,25.84,55.39,3.64,18,230,0.0,night_or_low_power
8.2,26.43,26.01,54.4,0.83,19,230,0.0,night_or_low_power
0.0,22.61,19.23,53.1,4.23,20,230,0.0,night_or_low_power
0.0,22.97,21.91,49.33,1.33,21,230,0.0,night_or_low_power
8.57,21.24,19.32,48.78,2.72,22,230,0.0,night_or_low_power
3.82,20.88,19.67,73.41,1.65,23,230,0.0,night_or_low_power
26.25,17.45,16.31,64.58,2.41,0,231,1.567,night_or_low_power
0.67,21.75,18.56,67.82,4.02,1,231,0.0,night_or_low_power
15.1,14.3,13.19,55.67,1.96,2,231,0.0,night_or_low_power
0.0,21.56,19.48,56.74,2.59,3,231,0.0,night_or_low_power
34.86,22.1,19.28,51.54,4.83,4,231,1.081,night_or_low_power
0.0,25.79,24.7,54.02,1.36,5,231,0.0,night_or_low_power
22.57,21.67,21.57,68.38,0.97,6,231,3.828,night_or_low_power
177.93,22.34,24.62,56.11,3.82,7,231,17.649,moderate
390.9,24.92,35.26,57.6,1.73,8,231,34.461,sunny
526.22,27.09,41.64,52.09,1.54,9,231,48.19,sunny
607.29,26.99,41.8,63.68,4.27,10,231,57.456,moderate
622.31,25.84,43.65,53.49,1.08,11,231,55.334,moderate
826.63,30.12,52.72,66.26,2.75,12,231,72.478,sunny
655.92,29.5,44.86,53.6,5.4,13,231,57.934,moderate
679.57,27.66,47.44,76.94,0.76,14,231,59.425,sunny
511.7,26.25,37.21,67.77,5.5,15,231,47.277,sunny
302.66,33.94,41.86,54.31,1.45,16,231,26.695,moderate
172.2,29.87,33.81,57.1,1.54,17,231,15.346,moderate
27.74,28.29,28.72,68.23,0.51,18,231,2.665,night_or_low_power
1.21,25.74,23.87,61.02,2.38,19,231,0.0,night_or_low_power
0.0,26.05,25.38,63.07,0.84,20,231,0.0,night_or_low_power
24.09,21.28,19.73,77.34,2.83,21,231,2.32,night_or_low_power
14.21,22.57,21.53,61.49,1.83,22,231,0.0,night_or_low_power
0.0,21.63,19.74,43.46,2.35,23,231,0.0,night_or_low_power
18.0,18.37,16.41,63.11,3.13,0,232,0.0,night_or_low_power
0.0,18.93,17.35,64.0,1.98,2,232,0.0,night_or_low_power
0.0,18.4,16.11,52.45,2.86,3,232,0.0,night_or_low_power
0.0,19.35,17.3,60.61,2.57,4,232,0.0,night_or_low_power
22.67,17.81,16.63,73.86,2.33,5,232,3.67,night_or_low_power
0.0,24.38,23.9,47.68,0.6,6,232,0.0,night_or_low_power
204.49,26.59,31.91,44.27,1.02,7,232,17.281,sunny
368.69,22.91,33.45,52.99,0.64,8,232,33.573,sunny
499.07,28.27,39.21,66.45,5.04,9,232,44.422,moderate
579.63,27.19,40.5,41.38,5.11,10,232,53.553,moderate
762.26,28.27,48.63,58.24,3.14,11,232,67.958,sunny
801.14,26.5,47.46,62.05,3.84,12,232,69.986,sunny
623.52,28.47,46.65,57.2,0.66,13,232,54.585,moderate
561.53,30.82,45.39,44.28,2.85,14,232,53.101,moderate
558.97,27.64,43.45,58.61,1.2,15,232,50.263,sunny
236.86,27.61,34.05,48.86,0.83,16,232,22.718,cloudy
228.9,27.28,31.07,58.89,3.84,17,232,21.203,sunny
0.0,20.44,18.17,53.67,2.84,18,232,0.0,night_or_low_power
0.0,26.71,26.13,60.64,0.72,19,232,0.0,night_or_low_power
27.92,26.03,23.09,57.89,4.73,20,232,2.989,night_or_low_power
21.25,24.19,23.35,49.0,1.85,21,232,2.402,night_or_low_power
0.0,24.14,21.54,63.55,3.26,22,232,0.0,night_or_low_power
0.0,20.34,19.27,59.67,1.34,23,232,0.0,night_or_low_power
4.5,24.13,22.35,61.68,2.39,0,233,0.0,night_or_low_power
52.81,18.32,17.18,63.32,3.41,1,233,7.588,night_or_low_power
10.33,19.39,19.08,69.29,0.78,2,233,0.0,night_or_low_power
16.71,19.36,15.37,65.89,5.61,3,233,0.0,night_or_low_power
56.66,20.88,20.04,63.84,3.18,4,233,4.991,night_or_low_power
6.95,20.83,18.97,45.41,2.58,5,233,0.0,night_or_low_power
28.7,22.13,22.84,56.54,0.2,6,233,2.011,night_or_low_power
357.35,23.96,31.58,47.2,3.89,8,233,34.701,sunny
490.88,21.67,36.18,68.6,0.26,9,233,42.502,moderate
577.24,28.95,42.2,52.3,5.07,10,233,51.995,moderate
536.88,26.33,42.05,66.31,0.49,11,233,47.152,moderate
687.22,28.19,46.9,50.03,2.38,12,233,59.574,sunny
785.38,27.55,46.46,55.5,5.82,13,233,70.587,sunny
619.73,30.98,47.44,56.25,2.66,14,233,54.26,sunny
534.33,28.58,41.77,68.51,3.56,15,233,48.061,sunny
333.62,24.28,31.21,66.1,3.85,16,233,31.256,moderate
218.89,28.94,33.14,52.02,2.96,17,233,19.844,sunny
0.0,25.85,25.07,53.46,0.98,18,233,0.0,night_or_low_power
0.0,26.09,24.77,58.82,1.65,19,233,0.0,night_or_low_power
0.0,26.51,25.71,76.24,0.99,20,233,0.0,night_or_low_power
0.0,21.57,17.22,60.04,5.43,21,233,0.0,night_or_low_power
0.0,22.24,20.9,52.57,1.68,22,233,0.0,night_or_low_power
28.36,19.76,17.33,54.07,4.1,23,233,3.427,night_or_low_power
30.82,22.56,20.89,57.56,3.25,0,234,2.351,night_or_low_power
3.64,20.25,18.51,62.62,2.3,1,234,0.0,night_or_low_power
51.58,19.87,20.66,53.01,0.95,2,234,5.925,night_or_low_power
4.75,17.61,16.83,68.87,1.15,3,234,0.0,night_or_low_power
25.82,22.09,21.85,54.02,1.27,4,234,1.923,night_or_low_power
0.0,23.14,22.59,69.18,0.68,5,234,0.0,night_or_low_power
191.1,23.93,27.19,55.78,3.1,7,234,17.289,sunny
535.46,30.65,46.44,52.6,0.34,9,234,46.815,sunny
615.18,28.2,45.24,56.69,1.77,10,234,54.543,sunny
712.92,28.45,48.33,56.94,1.89,11,234,64.103,sunny
759.32,28.94,49.98,61.06,2.17,12,234,68.786,sunny
757.6,29.56,50.52,52.97,2.21,13,234,65.328,sunny
757.36,31.45,51.8,60.03,2.97,14,234,63.18,sunny
515.08,27.99,42.93,49.52,0.63,15,234,45.256,sunny
377.31,31.12,41.33,63.44,1.38,16,234,33.584,sunny
174.59,25.37,28.36,66.13,2.82,17,234,17.043,moderate
2.71,28.75,26.54,59.16,2.86,18,234,0.0,night_or_low_power
0.0,28.1,26.22,62.99,2.35,19,234,0.0,night_or_low_power
0.0,26.53,23.63,55.19,3.62,20,234,0.0,night_or_low_power
10.3,24.17,23.17,57.25,1.64,21,234,0.0,night_or_low_power
9.85,23.21,21.91,57.2,1.99,22,234,0.0,night_or_low_power
0.0,20.58,17.66,70.69,3.65,23,234,0.0,night_or_low_power
0.0,18.42,17.86,62.87,0.69,0,235,0.0,night_or_low_power
0.0,20.67,16.26,54.14,5.51,1,235,0.0,night_or_low_power
22.06,20.13,18.1,60.03,3.36,2,235,0.758,night_or_low_power
0.0,22.01,20.99,55.86,1.28,3,235,0.0,night_or_low_power
0.0,20.38,17.38,61.83,3.75,4,235,0.0,night_or_low_power
0.0,21.78,21.15,58.45,0.79,5,235,0.0,night_or_low_power
19.78,23.07,19.69,48.36,4.97,6,235,0.0,night_or_low_power
220.42,24.85,31.16,49.81,0.37,7,235,22.192,sunny
405.6,26.89,38.56,54.5,0.62,8,235,36.704,sunny
533.6,24.38,39.55,69.64,1.05,9,235,48.129,sunny
646.25,28.9,47.38,41.94,1.13,10,235,57.963,sunny
756.43,28.17,48.84,60.1,2.53,11,235,65.815,sunny
579.32,30.61,45.14,68.69,3.56,12,235,50.244,moderate
696.49,32.78,53.32,62.97,0.45,13,235,59.596,sunny
586.27,25.78,39.22,58.2,5.18,14,235,51.917,moderate
554.25,32.25,46.6,53.67,2.85,15,235,48.766,sunny
217.6,26.82,31.81,70.0,1.93,17,235,18.601,sunny
0.0,26.62,22.17,63.77,5.56,18,235,0.0,night_or_low_power
49.14,26.01,26.58,67.98,1.13,20,235,4.626,night_or_low_power
45.77,21.63,22.19,61.69,1.02,21,235,6.559,night_or_low_power
0.0,24.9,23.64,59.53,1.58,22,235,0.0,night_or_low_power
54.47,22.84,23.29,64.8,1.49,23,235,5.881,night_or_low_power
24.03,21.19,19.94,55.36,2.47,0,236,4.446,night_or_low_power
0.0,17.43,14.43,63.42,3.74,2,236,0.0,night_or_low_power
31.44,20.08,18.57,59.49,3.06,3,236,2.47,night_or_low_power
9.01,20.69,20.11,67.44,1.06,4,236,0.0,night_or_low_power
0.0,23.41,21.88,68.23,1.92,5,236,0.0,night_or_low_power
1.66,16.75,13.67,56.99,3.9,6,236,0.0,night_or_low_power
196.06,22.26,25.99,46.31,2.68,7,236,20.823,sunny
304.32,26.74,33.3,55.32,3.21,8,236,31.849,moderate
569.02,25.69,41.95,60.72,1.02,9,236,51.207,sunny
574.47,26.64,42.19,52.08,2.1,10,236,49.061,moderate
680.53,25.38,45.21,58.38,0.73,11,236,61.531,sunny
564.37,31.52,46.61,54.79,2.3,12,236,49.919,moderate
572.69,28.93,44.64,43.89,1.83,13,236,51.928,moderate
590.25,32.26,48.03,60.77,2.42,14,236,51.668,moderate
546.23,32.83,48.46,62.41,0.95,15,236,49.195,sunny
356.08,32.03,40.42,57.16,2.87,16,236,31.171,moderate
213.41,28.54,31.76,60.26,3.98,17,236,20.67,sunny
21.69,26.6,27.08,52.8,0.22,18,236,2.561,night_or_low_power
0.0,25.26,24.81,57.68,0.57,19,236,0.0,night_or_low_power
0.0,29.01,28.11,62.33,1.12,20,236,0.0,night_or_low_power
0.0,23.35,22.1,48.56,1.56,21,236,0.0,night_or_low_power
0.0,24.68,23.65,50.72,1.29,22,236,0.0,night_or_low_power
24.59,22.5,22.68,48.47,0.7,23,236,3.598,night_or_low_power
0.0,19.99,18.04,74.48,2.43,0,237,0.0,night_or_low_power
0.0,19.81,17.94,58.87,2.33,1,237,0.0,night_or_low_power
0.0,22.51,21.48,71.37,1.29,2,237,0.0,night_or_low_power
25.19,20.37,18.97,60.24,2.7,3,237,2.854,night_or_low_power
0.0,19.9,18.49,75.39,1.77,4,237,0.0,night_or_low_power
49.83,19.99,16.9,70.86,5.73,5,237,2.327,night_or_low_power
8.84,23.28,23.17,54.05,0.48,6,237,0.0,night_or_low_power
186.87,22.81,27.63,60.64,0.98,7,237,17.547,sunny
321.45,26.33,34.66,50.12,1.64,8,237,30.343,moderate
522.76,31.52,43.93,61.11,4.1,9,237,46.549,sunny
652.69,28.68,45.56,65.72,3.37,10,237,60.998,sunny
689.11,32.29,50.67,70.51,2.85,11,237,59.374,sunny
759.01,28.04,50.33,68.4,0.61,12,237,63.538,sunny
704.42,31.34,51.53,59.36,1.18,13,237,60.617,sunny
524.8,32.65,46.98,58.14,1.77,14,237,45.524,moderate
550.17,32.73,46.25,53.3,3.73,15,237,48.891,sunny
326.11,32.03,40.31,70.18,1.88,16,237,28.869,moderate
181.03,28.71,31.71,50.17,3.04,17,237,17.952,moderate
35.24,29.42,28.28,48.46,2.75,18,237,3.337,night_or_low_power
10.82,24.4,22.28,50.24,3.05,19,237,0.0,night_or_low_power
0.0,28.36,27.48,65.84,1.1,20,237,0.0,night_or_low_power
