irradiance,ambient_temperature,module_temperature,humidity,wind_speed,hour,day_of_year,power_output,weather_condition
539.7,22.4,38.26,54.12,0.41,9,198,49.071,sunny
876.22,25.88,49.01,63.47,3.94,10,198,77.078,sunny
719.97,22.71,42.9,42.84,1.77,11,198,63.119,sunny
877.59,25.06,49.22,60.87,2.71,12,198,77.8,sunny
764.82,26.43,45.89,54.09,4.35,13,198,67.08,sunny
720.97,25.6,46.18,58.82,1.31,14,198,63.374,sunny
563.99,21.94,36.91,49.48,2.45,15,198,51.951,sunny
415.22,25.92,38.32,54.89,0.08,16,198,37.146,sunny
216.09,21.48,26.84,61.8,1.41,7,199,19.693,sunny
653.97,23.21,39.24,68.03,4.49,10,199,58.417,sunny
895.59,26.77,48.98,55.97,5.81,11,199,79.561,sunny
747.04,25.07,47.21,62.88,0.34,12,199,65.416,sunny
803.57,25.75,47.35,60.5,3.14,14,199,69.72,sunny
575.5,22.39,39.53,54.36,0.15,15,199,50.486,sunny
432.77,26.12,36.2,64.74,3.63,16,199,40.386,sunny
193.81,22.68,24.49,49.25,5.01,17,199,18.109,sunny
212.65,21.29,25.28,77.22,2.99,7,200,19.138,sunny
432.81,17.35,28.67,53.47,2.08,8,200,43.424,sunny
616.24,21.08,38.68,60.92,1.11,9,200,55.763,sunny
626.72,21.58,38.41,52.14,2.46,10,200,59.756,sunny
682.6,21.9,40.86,59.95,1.9,11,200,58.428,sunny
925.82,24.64,49.3,62.18,3.88,13,200,80.532,sunny
691.28,27.79,48.15,41.59,0.48,14,200,62.033,sunny
623.26,27.18,45.02,55.11,1.07,15,200,55.679,sunny
395.57,22.39,33.5,60.79,0.94,16,200,36.713,sunny
283.04,23.42,31.8,61.1,0.15,17,200,26.999,sunny
230.82,19.99,25.29,55.02,2.04,7,201,24.023,sunny
440.72,19.98,31.72,62.91,1.85,8,201,39.672,sunny
664.91,23.68,40.98,62.81,3.31,9,201,58.479,sunny
873.49,24.16,49.71,55.69,0.83,13,201,75.979,sunny
738.57,22.27,41.63,60.2,3.49,14,201,66.23,sunny
652.29,27.05,44.77,58.16,2.31,15,201,57.857,sunny
440.81,29.26,39.35,48.37,3.91,16,201,40.428,sunny
218.03,24.98,31.25,55.29,0.34,17,201,19.364,sunny
218.71,20.64,24.82,78.79,2.98,7,202,21.686,sunny
666.34,20.02,38.39,73.68,2.02,10,202,61.033,sunny
821.91,24.68,47.99,56.78,1.68,11,202,72.154,sunny
811.83,26.9,49.65,42.96,2.01,12,202,71.408,sunny
855.73,26.64,51.82,63.04,0.61,13,202,74.019,sunny
717.93,23.81,45.08,58.74,0.34,14,202,63.874,sunny
631.65,27.86,45.4,56.14,1.77,15,202,58.948,sunny
402.96,29.38,41.28,62.32,0.24,16,202,33.436,sunny
219.31,23.03,26.67,59.91,3.68,17,202,19.068,sunny
208.49,16.55,22.19,57.97,0.78,7,203,21.216,sunny
397.98,18.54,29.28,64.46,1.5,8,203,37.554,sunny
562.92,22.27,36.18,51.52,3.72,9,203,51.841,sunny
744.81,24.85,44.44,62.33,3.45,14,203,66.436,sunny
697.16,26.32,46.47,50.66,0.95,15,203,62.786,sunny
251.69,25.23,29.61,64.48,3.95,17,203,24.774,sunny
208.05,18.81,21.89,58.56,3.95,7,204,20.24,sunny
427.67,22.43,34.07,44.94,1.48,8,204,40.198,sunny
590.54,23.26,38.44,48.95,3.18,9,204,54.562,sunny
805.77,26.12,49.79,57.52,0.63,10,204,73.303,sunny
722.47,25.66,44.89,54.85,3.06,11,204,64.849,sunny
699.89,26.38,45.74,55.55,2.06,12,204,61.336,sunny
782.3,23.99,46.94,62.24,0.66,13,204,67.333,sunny
781.13,28.11,46.97,71.73,5.71,14,204,69.099,sunny
562.77,23.57,37.83,54.85,3.28,15,204,54.6,sunny
225.3,23.96,29.97,58.33,0.94,17,204,19.911,sunny
252.8,21.01,25.6,61.04,3.75,7,205,21.352,sunny
585.29,22.73,39.7,50.36,0.73,9,205,53.798,sunny
682.63,21.99,41.91,68.3,0.7,10,205,57.993,sunny
860.22,26.63,48.25,61.99,5.24,11,205,74.326,sunny
798.09,25.56,46.76,61.74,3.43,13,205,71.212,sunny
640.76,25.11,43.21,58.79,1.4,15,205,57.627,sunny
426.91,26.62,35.81,52.87,4.52,16,205,37.979,sunny
207.28,22.69,27.64,60.96,1.58,17,205,18.822,sunny
213.84,19.75,22.94,60.35,4.04,7,206,21.439,sunny
721.99,23.64,42.72,79.88,3.23,10,206,66.444,sunny
688.81,23.77,42.78,50.28,2.06,12,206,61.613,sunny
828.74,25.7,47.27,66.33,4.12,13,206,73.866,sunny
616.92,28.31,44.25,52.81,3.22,14,206,57.211,sunny
577.71,28.0,44.08,59.07,1.56,15,206,51.38,sunny
218.61,25.47,30.53,58.37,1.87,17,206,23.471,sunny
428.85,19.04,29.85,72.12,2.57,8,207,37.937,sunny
561.71,23.49,37.93,55.67,3.02,9,207,48.893,sunny
681.17,26.38,45.65,60.3,1.45,10,207,62.137,sunny
919.76,24.66,50.66,51.99,1.99,11,207,78.661,sunny
832.69,25.18,46.81,48.09,4.19,12,207,71.529,sunny
820.84,30.95,53.96,62.9,2.01,14,207,68.609,sunny
596.3,29.76,43.77,52.55,4.85,15,207,52.633,sunny
233.12,27.84,33.97,54.23,1.09,17,207,21.195,sunny
222.49,23.64,28.26,65.05,2.57,7,208,20.956,sunny
424.64,25.64,37.87,55.46,0.64,8,208,40.689,sunny
584.28,22.06,37.41,57.6,2.73,9,208,50.907,sunny
797.77,26.23,46.38,67.98,4.73,10,208,69.19,sunny
706.65,23.82,44.0,64.39,1.28,11,208,62.441,sunny
760.99,28.48,49.62,66.55,2.11,12,208,66.272,sunny
606.84,22.86,38.86,63.35,2.75,14,208,55.627,sunny
404.21,24.7,36.46,50.74,0.46,16,208,35.492,sunny
250.5,24.94,29.84,60.98,3.26,17,208,25.99,sunny
399.57,23.82,32.4,61.55,4.26,8,209,39.129,sunny
677.34,23.79,41.12,65.15,3.74,10,209,60.102,sunny
628.72,26.2,44.54,70.72,0.64,15,209,53.989,sunny
372.53,26.09,33.73,74.14,4.41,16,209,34.349,sunny
223.85,26.8,33.31,55.73,0.26,17,209,23.188,sunny
224.0,18.73,24.07,54.78,1.73,7,210,20.858,sunny
397.81,25.59,35.83,71.95,2.12,8,210,38.916,sunny
526.67,23.16,35.58,49.29,4.23,9,210,48.209,sunny
660.48,27.29,44.79,68.73,2.9,10,210,60.291,sunny
704.57,24.97,45.69,53.17,0.52,14,210,63.45,sunny
541.8,26.82,41.66,54.09,1.77,15,210,47.877,sunny
196.85,25.69,30.72,67.48,1.08,17,210,17.781,sunny
376.43,23.49,32.15,66.51,3.3,8,211,35.381,sunny
577.18,24.3,38.55,55.98,3.84,9,211,51.524,sunny
736.27,27.13,48.42,57.79,1.0,10,211,65.138,sunny
791.07,26.12,47.68,60.95,2.72,11,211,73.483,sunny
716.37,28.23,46.59,68.21,3.92,13,211,63.634,sunny
731.85,27.83,46.77,60.13,3.77,14,211,64.499,sunny
360.23,27.9,35.04,61.74,4.59,16,211,34.538,sunny
210.04,22.4,26.37,59.25,2.91,17,211,19.492,sunny
249.38,18.01,24.7,65.41,0.99,7,212,22.421,sunny
427.87,22.72,31.73,65.56,4.78,8,212,38.733,sunny
603.76,23.65,39.37,63.68,2.99,9,212,54.427,sunny
707.74,24.62,44.13,58.08,2.15,10,212,61.607,sunny
834.64,22.27,47.18,54.89,0.17,11,212,74.316,sunny
792.11,26.86,49.95,60.48,0.84,12,212,66.637,sunny
686.01,27.81,45.65,53.11,3.42,13,212,60.09,sunny
642.93,29.04,47.56,44.32,0.95,14,212,55.7,sunny
582.83,28.41,43.67,50.89,2.79,15,212,53.535,sunny
408.27,29.38,40.37,53.92,1.57,16,212,36.903,sunny
242.09,22.06,27.6,54.46,2.15,17,212,21.11,sunny
216.44,22.08,27.56,71.29,1.27,7,213,21.394,sunny
633.5,23.67,41.63,71.82,1.31,10,213,58.752,sunny
789.75,25.54,48.06,63.9,1.48,11,213,68.525,sunny
771.43,28.48,49.19,50.54,3.04,12,213,68.065,sunny
765.04,28.17,47.46,56.77,4.57,13,213,69.92,sunny
219.12,19.56,23.53,58.53,3.25,7,214,16.913,sunny
695.12,24.95,43.87,53.02,2.41,10,214,60.381,sunny
815.79,22.73,46.66,75.12,0.68,11,214,73.197,sunny
626.15,26.33,43.82,63.04,1.62,14,214,57.176,sunny
620.22,26.98,44.05,58.74,1.93,15,214,56.988,sunny
474.93,26.74,37.4,60.45,4.48,16,214,42.031,sunny
222.11,26.16,29.86,63.57,3.71,17,214,18.859,sunny
236.86,20.28,26.14,68.75,1.56,7,215,21.227,sunny
417.37,23.84,35.44,57.15,1.15,8,215,38.737,sunny
652.38,27.59,45.18,64.09,2.49,10,215,58.863,sunny
759.87,21.07,39.54,53.9,5.41,11,215,70.074,sunny
839.42,28.96,50.06,50.7,5.1,12,215,73.388,sunny
811.38,26.74,49.71,46.83,1.71,13,215,68.936,sunny
677.72,25.65,44.34,60.67,2.06,14,215,59.041,sunny
428.05,26.21,35.84,58.47,4.01,16,215,39.418,sunny
380.44,23.36,32.84,64.75,2.41,8,216,38.876,sunny
541.93,23.15,38.86,59.45,0.69,9,216,47.764,sunny
718.84,25.85,46.6,69.61,1.02,10,216,63.348,sunny
893.22,27.31,49.28,48.88,6.03,12,216,75.511,sunny
766.5,30.35,53.05,55.87,0.37,13,216,63.926,sunny
639.96,30.22,48.42,66.63,1.25,14,216,55.114,sunny
611.08,28.68,44.75,51.28,2.83,15,216,54.922,sunny
369.02,25.66,36.35,66.38,0.47,16,216,33.267,sunny
205.14,20.43,25.12,62.9,1.84,7,217,21.771,sunny
416.21,23.93,35.4,67.39,1.28,8,217,40.372,sunny
741.36,26.55,47.23,51.86,1.95,10,217,66.037,sunny
821.63,29.72,53.51,52.57,1.07,11,217,70.456,sunny
895.65,26.58,51.53,56.09,2.39,12,217,77.741,sunny
672.68,28.92,46.96,53.83,2.67,14,217,56.555,sunny
625.47,27.32,45.31,60.34,0.96,15,217,56.113,sunny
399.91,29.81,40.97,63.89,1.05,16,217,34.875,sunny
215.98,21.86,25.88,61.77,3.07,7,218,21.97,sunny
558.77,26.29,42.6,58.97,0.57,9,218,49.532,sunny
741.77,27.79,47.33,53.06,3.4,11,218,64.244,sunny
815.34,28.85,51.81,59.91,1.87,12,218,71.123,sunny
764.76,28.48,49.87,59.27,1.94,13,218,66.631,sunny
667.09,27.67,44.67,62.99,3.76,14,218,56.506,sunny
552.85,26.95,40.98,64.59,3.19,15,218,49.733,sunny
185.1,23.21,27.55,67.29,1.52,7,219,19.755,sunny
416.09,22.46,31.51,73.0,4.29,8,219,36.632,sunny
629.97,27.45,45.82,58.24,0.67,10,219,56.534,sunny
812.18,24.63,48.28,71.21,0.9,11,219,71.999,sunny
764.1,28.89,49.26,52.78,3.18,13,219,68.478,sunny
404.65,25.81,36.51,45.06,1.81,16,219,39.001,sunny
215.09,25.49,28.54,48.94,4.24,17,219,20.202,sunny
193.07,21.28,23.52,64.94,4.45,7,220,19.046,sunny
418.88,20.37,27.97,77.84,6.21,8,220,39.593,sunny
564.16,23.64,38.63,57.3,2.42,9,220,50.433,sunny
844.38,25.99,50.05,51.24,1.59,11,220,72.311,sunny
889.34,28.47,53.29,44.82,2.33,12,220,76.649,sunny
790.79,27.2,49.0,60.68,2.4,13,220,70.246,sunny
198.56,27.34,31.26,54.33,2.55,17,220,18.956,sunny
210.38,21.99,26.03,56.45,2.84,7,221,20.067,sunny
557.13,28.3,42.59,66.36,3.03,9,221,51.339,sunny
741.71,26.2,47.33,51.62,1.39,11,221,64.789,sunny
706.72,26.36,47.07,58.34,0.61,13,221,61.043,sunny
728.94,30.45,48.83,50.0,4.35,14,221,62.607,sunny
551.05,27.07,43.26,73.14,0.43,15,221,47.6,sunny
421.4,29.28,37.23,41.58,5.87,16,221,41.289,sunny
193.36,24.64,27.72,53.58,3.41,17,221,16.433,sunny
212.11,23.27,29.34,56.34,0.37,7,222,20.075,sunny
429.36,21.91,31.08,68.58,4.64,8,222,41.302,sunny
744.99,26.25,47.95,53.39,0.82,10,222,64.727,sunny
699.4,27.41,47.77,78.42,0.77,11,222,63.46,sunny
693.53,31.19,50.54,51.74,1.81,14,222,60.615,sunny
538.45,28.95,43.5,66.68,2.01,15,222,46.763,sunny
207.35,27.01,29.76,55.93,4.34,17,222,21.851,sunny
443.83,22.13,34.94,57.72,0.64,8,223,42.598,sunny
542.32,26.07,41.55,46.52,0.99,9,223,52.293,sunny
687.99,28.04,47.39,61.02,1.61,11,223,60.631,sunny
808.02,32.66,53.52,66.23,4.22,12,223,69.78,sunny
698.71,28.38,47.52,57.59,2.27,13,223,60.735,sunny
689.07,25.47,44.4,54.55,2.19,14,223,61.208,sunny
434.97,26.9,39.38,67.31,0.71,16,223,41.599,sunny
210.47,20.34,26.17,62.09,0.61,7,224,17.913,sunny
530.94,25.26,38.33,48.95,3.57,9,224,49.447,sunny
729.67,25.64,45.69,66.71,2.3,10,224,62.752,sunny
795.27,25.0,45.12,64.54,4.67,11,224,70.213,sunny
872.03,27.91,50.55,53.21,4.41,13,224,76.854,sunny
427.45,30.28,41.26,50.67,2.31,16,224,37.757,sunny
231.7,24.66,29.19,66.99,3.02,7,225,20.838,sunny
398.85,25.42,34.15,46.05,4.04,8,225,36.592,sunny
525.45,24.88,40.27,65.95,0.46,9,225,46.637,sunny
723.84,23.77,45.15,67.96,0.42,10,225,64.056,sunny
811.91,25.25,47.52,64.7,2.61,11,225,71.588,sunny
687.71,28.95,46.79,53.36,3.48,12,225,59.391,sunny
836.71,27.59,51.35,69.3,1.68,13,225,72.311,sunny
647.19,27.99,46.17,50.22,1.55,14,225,58.162,sunny
607.51,28.8,46.3,65.58,0.9,15,225,53.095,sunny
393.32,27.62,36.48,65.86,3.67,16,225,37.201,sunny
212.86,24.15,28.61,63.13,2.41,17,225,22.23,sunny
574.49,26.7,43.53,49.09,0.51,9,226,53.572,sunny
723.46,29.74,50.8,58.88,0.8,10,226,65.107,sunny
749.86,29.59,47.87,62.92,5.26,11,226,67.427,sunny
725.66,28.25,46.51,50.81,4.38,12,226,63.359,sunny
678.16,32.6,48.49,41.92,5.56,13,226,58.362,sunny
645.99,30.18,48.53,45.58,1.29,14,226,56.641,sunny
537.4,26.85,42.17,45.1,1.01,15,226,49.789,sunny
424.66,28.65,38.22,62.72,3.97,16,226,41.652,sunny
211.38,27.32,33.07,58.45,0.74,17,226,18.233,sunny
406.91,26.27,36.98,55.99,1.87,8,227,38.105,sunny
650.71,24.26,43.4,60.4,0.47,10,227,60.652,sunny
730.41,26.98,45.43,54.64,4.33,11,227,66.969,sunny
756.13,28.52,50.55,54.57,0.82,12,227,65.844,sunny
791.95,29.47,51.65,54.84,1.97,13,227,69.934,sunny
705.19,31.86,50.52,53.35,3.12,14,227,62.511,sunny
206.76,27.07,29.81,56.5,4.34,17,227,21.538,sunny
379.04,25.49,34.46,56.45,2.99,8,228,35.783,sunny
793.58,31.26,53.57,57.81,1.87,12,228,67.392,sunny
720.79,31.71,51.63,59.19,2.13,13,228,59.49,sunny
681.32,29.97,49.58,71.96,1.04,14,228,57.284,sunny
423.38,29.93,42.44,44.36,0.24,16,228,39.355,sunny
200.65,25.39,31.14,63.49,0.34,7,229,20.799,sunny
586.47,27.72,44.67,47.85,0.8,9,229,52.706,sunny
674.81,24.9,44.71,56.6,0.55,10,229,57.999,sunny
706.01,30.42,47.44,68.19,5.2,13,229,63.387,sunny
706.47,29.08,48.59,57.56,2.11,14,229,59.126,sunny
602.0,30.79,48.09,61.43,0.95,15,229,50.801,sunny
380.62,29.13,38.71,51.07,2.3,16,229,33.319,sunny
214.33,23.08,27.05,53.88,3.07,7,230,18.329,sunny
423.63,22.16,32.63,59.59,2.8,8,230,41.22,sunny
520.18,26.94,41.69,66.57,1.06,9,230,45.661,sunny
793.35,28.58,51.79,66.27,0.74,11,230,68.941,sunny
813.47,29.89,51.45,68.3,3.56,12,230,71.181,sunny
675.37,30.07,49.0,47.2,1.67,13,230,57.5,sunny
564.97,28.65,43.5,54.49,2.62,15,230,50.492,sunny
368.44,33.18,42.88,41.15,1.69,16,230,33.298,sunny
229.24,30.91,35.69,46.88,2.62,17,230,17.405,sunny
390.9,24.92,35.26,57.6,1.73,8,231,34.461,sunny
526.22,27.09,41.64,52.09,1.54,9,231,48.19,sunny
826.63,30.12,52.72,66.26,2.75,12,231,72.478,sunny
679.57,27.66,47.44,76.94,0.76,14,231,59.425,sunny
511.7,26.25,37.21,67.77,5.5,15,231,47.277,sunny
204.49,26.59,31.91,44.27,1.02,7,232,17.281,sunny
368.69,22.91,33.45,52.99,0.64,8,232,33.573,sunny
762.26,28.27,48.63,58.24,3.14,11,232,67.958,sunny
801.14,26.5,47.46,62.05,3.84,12,232,69.986,sunny
558.97,27.64,43.45,58.61,1.2,15,232,50.263,sunny
228.9,27.28,31.07,58.89,3.84,17,232,21.203,sunny
357.35,23.96,31.58,47.2,3.89,8,233,34.701,sunny
687.22,28.19,46.9,50.03,2.38,12,233,59.574,sunny
785.38,27.55,46.46,55.5,5.82,13,233,70.587,sunny
619.73,30.98,47.44,56.25,2.66,14,233,54.26,sunny
534.33,28.58,41.77,68.51,3.56,15,233,48.061,sunny
218.89,28.94,33.14,52.02,2.96,17,233,19.844,sunny
191.1,23.93,27.19,55.78,3.1,7,234,17.289,sunny
535.46,30.65,46.44,52.6,0.34,9,234,46.815,sunny
615.18,28.2,45.24,56.69,1.77,10,234,54.543,sunny
712.92,28.45,48.33,56.94,1.89,11,234,64.103,sunny
759.32,28.94,49.98,61.06,2.17,12,234,68.786,sunny
757.6,29.56,50.52,52.97,2.21,13,234,65.328,sunny
757.36,31.45,51.8,60.03,2.97,14,234,63.18,sunny
515.08,27.99,42.93,49.52,0.63,15,234,45.256,sunny
377.31,31.12,41.33,63.44,1.38,16,234,33.584,sunny
220.42,24.85,31.16,49.81,0.37,7,235,22.192,sunny
405.6,26.89,38.56,54.5,0.62,8,235,36.704,sunny
533.6,24.38,39.55,69.64,1.05,9,235,48.129,sunny
646.25,28.9,47.38,41.94,1.13,10,235,57.963,sunny
756.43,28.17,48.84,60.1,2.53,11,235,65.815,sunny
696.49,32.78,53.32,62.97,0.45,13,235,59.596,sunny
554.25,32.25,46.6,53.67,2.85,15,235,48.766,sunny
217.6,26.82,31.81,70.0,1.93,17,235,18.601,sunny
196.06,22.26,25.99,46.31,2.68,7,236,20.823,sunny
569.02,25.69,41.95,60.72,1.02,9,236,51.207,sunny
680.53,25.38,45.21,58.38,0.73,11,236,61.531,sunny
546.23,32.83,48.46,62.41,0.95,15,236,49.195,sunny
213.41,28.54,31.76,60.26,3.98,17,236,20.67,sunny
186.87,22.81,27.63,60.64,0.98,7,237,17.547,sunny
522.76,31.52,43.93,61.11,4.1,9,237,46.549,sunny
652.69,28.68,45.56,65.72,3.37,10,237,60.998,sunny
689.11,32.29,50.67,70.51,2.85,11,237,59.374,sunny
759.01,28.04,50.33,68.4,0.61,12,237,63.538,sunny
704.42,31.34,51.53,59.36,1.18,13,237,60.617,sunny
550.17,32.73,46.25,53.3,3.73,15,237,48.891,sunny
600.19,24.86,40.45,60.1,3.02,9,238,53.87,sunny
664.68,34.86,52.31,53.22,3.1,14,238,57.96,sunny
369.28,30.9,41.13,53.86,1.06,16,238,34.488,sunny
186.36,29.43,34.56,69.54,0.57,17,238,18.193,sunny
552.57,26.37,41.51,57.62,1.8,9,239,47.225,sunny
675.01,25.07,44.37,45.81,1.18,10,239,62.252,sunny
708.9,29.09,48.9,53.51,1.82,12,239,60.377,sunny
693.58,29.64,48.01,49.83,3.05,14,239,58.993,sunny
498.02,30.46,44.73,48.17,0.84,15,239,45.131,sunny
367.17,29.06,38.26,57.68,2.27,16,239,34.162,sunny
222.27,25.96,31.62,68.75,1.25,7,240,20.118,sunny
737.05,25.64,45.23,57.16,3.16,11,240,66.625,sunny
700.88,32.06,50.71,45.25,2.96,14,240,60.994,sunny
536.67,30.74,46.21,52.43,0.78,15,240,43.93,sunny
202.54,30.58,32.51,50.05,5.19,17,240,19.488,sunny
509.6,30.47,41.46,66.06,5.37,9,241,44.184,sunny
700.13,27.96,47.92,75.61,1.31,11,241,61.835,sunny
389.22,24.88,36.05,40.75,0.63,16,241,35.313,sunny
185.2,24.96,25.92,61.87,5.74,7,242,16.833,sunny
423.82,24.05,35.91,64.23,1.07,8,242,39.038,sunny
631.67,26.01,42.14,55.18,3.52,10,242,55.733,sunny
688.35,31.5,51.25,56.26,1.13,11,242,59.462,sunny
691.12,29.66,49.01,55.26,1.73,13,242,59.028,sunny
505.97,30.76,42.5,77.28,4.29,15,242,46.47,sunny
189.86,24.84,29.09,72.7,1.8,17,242,18.238,sunny
670.51,28.62,46.59,68.69,2.69,13,243,58.021,sunny
207.72,31.07,36.51,46.57,0.98,17,243,19.523,sunny
743.07,28.49,46.74,53.4,5.06,12,244,65.193,sunny
662.87,31.76,49.17,60.1,3.1,14,244,57.315,sunny
505.6,28.31,43.43,74.49,0.06,15,244,44.721,sunny
381.63,28.02,38.45,56.17,1.28,16,244,34.784,sunny
189.75,29.11,32.87,59.48,2.41,17,244,17.825,sunny
389.95,24.68,35.87,52.1,0.65,8,245,35.087,sunny
688.48,33.19,53.31,51.57,0.66,12,245,57.637,sunny
737.53,30.39,52.08,50.86,0.54,13,245,61.856,sunny
662.29,30.42,49.57,57.24,0.9,14,245,58.691,sunny
548.25,24.59,40.79,56.51,0.31,15,245,49.468,sunny
544.74,28.53,43.71,68.28,1.45,9,246,48.226,sunny
659.11,27.88,44.41,63.6,4.05,10,246,60.517,sunny
755.27,29.55,51.69,69.5,0.65,12,246,65.027,sunny
615.74,23.81,39.32,55.39,3.7,10,247,54.483,sunny
189.15,29.96,35.56,53.73,0.1,17,247,17.906,sunny
390.9,23.35,32.64,64.38,3.06,8,248,36.657,sunny
624.11,25.63,41.69,61.99,3.33,10,248,56.19,sunny
692.27,27.17,45.22,67.45,3.4,12,248,59.754,sunny
636.49,28.93,45.72,59.19,2.88,14,248,57.532,sunny
363.73,30.14,39.25,55.12,2.25,16,248,32.367,sunny
203.52,25.99,30.21,66.45,2.35,17,248,16.329,sunny
433.15,24.24,34.3,73.84,3.67,8,249,39.691,sunny
625.41,27.45,42.38,53.39,4.8,10,249,57.9,sunny
400.4,22.95,32.43,72.6,3.16,8,250,38.764,sunny
525.73,29.34,43.62,53.94,1.87,9,250,44.903,sunny
696.72,29.14,49.07,52.22,1.21,11,250,59.304,sunny
373.7,22.99,32.92,52.07,1.6,8,251,33.247,sunny
737.26,28.6,48.22,60.47,3.12,12,251,63.966,sunny
606.37,29.37,45.57,46.3,2.49,14,251,53.173,sunny
507.32,28.74,41.08,57.88,3.6,15,251,45.567,sunny
358.66,32.2,40.69,56.55,2.83,16,251,31.692,sunny
391.57,28.12,39.3,53.4,0.72,8,252,36.305,sunny
565.76,27.99,44.63,61.48,0.41,9,252,51.448,sunny
659.3,29.99,47.59,56.33,2.73,10,252,58.791,sunny
368.77,24.59,33.53,40.61,2.66,8,253,33.04,sunny
648.6,26.7,43.68,60.38,3.09,10,253,58.965,sunny
728.05,29.69,50.62,55.51,1.13,12,253,61.075,sunny
359.42,28.5,38.12,58.72,1.45,16,253,30.269,sunny
217.78,23.81,28.5,70.41,2.3,7,254,23.501,sunny
645.82,26.77,45.34,63.06,1.01,14,254,57.064,sunny
185.94,25.52,28.14,64.52,3.7,7,255,14.442,sunny
721.21,31.21,51.53,58.82,1.64,12,255,62.691,sunny
631.55,30.48,48.21,70.15,1.52,14,255,55.396,sunny
376.39,29.3,38.41,58.26,2.72,16,255,35.003,sunny
194.54,32.28,34.55,57.9,4.47,17,255,17.751,sunny
709.11,28.8,49.04,50.3,1.29,13,257,61.347,sunny
498.67,25.26,38.94,62.62,1.61,15,257,45.396,sunny
377.12,28.23,38.52,63.28,1.28,16,257,36.175,sunny
722.97,32.31,51.49,52.1,3.14,12,258,61.417,sunny
185.82,30.19,34.86,66.09,1.12,17,258,18.998,sunny
364.96,25.42,36.08,50.93,0.37,8,259,31.979,sunny
377.36,24.21,35.33,53.21,0.25,8,261,35.795,sunny
188.78,29.75,31.93,56.47,4.36,17,261,15.814,sunny
385.85,31.18,41.26,62.88,1.87,16,262,36.793,sunny
758.36,30.75,52.44,63.9,1.32,12,263,64.849,sunny
185.18,19.84,21.23,63.49,5.21,7,264,18.225,sunny
511.53,24.98,39.03,58.77,1.61,9,266,46.032,sunny
191.6,28.56,33.07,41.09,1.55,17,271,18.435,sunny
183.75,23.24,26.07,66.01,3.36,7,272,17.806,sunny
678.16,29.28,47.96,64.51,2.08,13,273,59.209,sunny
222.35,33.13,36.91,57.76,3.6,17,277,19.139,sunny
190.39,24.83,28.53,46.08,2.51,7,279,17.981,sunny
195.1,26.48,32.15,53.05,0.23,7,290,18.819,sunny
207.03,28.21,30.72,66.0,4.63,17,292,20.433,sunny
237.21,25.28,29.73,55.48,3.34,17,316,21.881,sunny
