timestamp,irradiance_w_m2,ambient_temp_c,module_temp_c,wind_speed_m_s,humidity_pct,cloud_cover_pct,hour,day_of_year,power_kw
2024-07-02 08:00:00,456.01,16.66,28.7,1.04,62.87,20.08,8,184,45.27
2024-07-02 09:00:00,667.67,18.93,36.7,1.31,78.7,16.42,9,184,61.54
2024-07-02 10:00:00,773.32,16.84,37.4,1.55,56.41,31.12,10,184,69.646
2024-07-02 11:00:00,861.25,21.57,42.66,4.31,54.2,28.02,11,184,74.941
2024-07-02 12:00:00,772.49,17.48,34.4,6.73,75.74,45.06,12,184,70.4
2024-07-02 13:00:00,854.85,18.87,41.8,1.44,66.1,25.5,13,184,74.209
2024-07-02 14:00:00,758.89,26.39,46.6,1.48,61.3,21.41,14,184,66.764
2024-07-02 15:00:00,651.34,21.49,38.08,2.37,47.04,8.19,15,184,60.856
2024-07-02 16:00:00,452.3,24.57,36.67,0.8,56.62,19.14,16,184,40.755
2024-07-02 17:00:00,204.77,19.3,23.0,2.9,84.1,48.39,17,184,23.716
2024-07-02 18:00:00,0.0,15.68,13.64,2.92,78.41,27.5,18,184,0.0
2024-07-02 19:00:00,14.3,16.58,15.29,2.42,74.39,28.83,19,184,0.0
2024-07-02 20:00:00,0.0,22.76,22.37,0.56,61.15,33.48,20,184,0.0
2024-07-02 21:00:00,0.0,13.27,8.68,6.56,65.24,24.89,21,184,0.0
2024-07-02 22:00:00,35.2,18.44,17.26,3.09,64.74,30.27,22,184,3.268
2024-07-02 23:00:00,19.17,14.54,10.91,5.96,57.67,6.87,23,184,0.0
2024-07-03 00:00:00,0.0,13.46,13.01,0.65,61.05,15.06,0,185,0.0
2024-07-03 01:00:00,0.0,11.23,10.59,0.91,66.42,20.15,1,185,0.0
2024-07-03 02:00:00,23.72,10.75,10.64,1.1,64.9,57.56,2,185,1.018
2024-07-03 03:00:00,21.91,13.85,9.72,6.78,76.35,21.46,3,185,2.987
2024-07-03 04:00:00,15.98,15.86,14.71,2.29,64.49,18.17,4,185,0.0
2024-07-03 05:00:00,0.0,14.41,13.06,1.92,63.58,24.81,5,185,0.0
2024-07-03 06:00:00,0.0,16.53,16.42,0.16,55.43,28.69,6,185,0.0
2024-07-03 07:00:00,207.41,15.41,20.19,1.47,76.82,37.63,7,185,20.912
2024-07-03 08:00:00,494.45,21.9,34.55,1.7,55.98,19.17,8,185,46.388
2024-07-03 09:00:00,608.19,19.32,34.61,2.49,69.98,23.84,9,185,58.114
2024-07-03 10:00:00,839.76,24.12,42.83,6.86,54.07,8.57,10,185,74.861
2024-07-03 11:00:00,878.61,19.16,40.15,5.16,68.11,27.95,11,185,77.918
2024-07-03 12:00:00,858.2,21.79,44.69,1.62,56.34,28.19,12,185,74.871
2024-07-03 13:00:00,903.82,24.53,49.22,0.88,61.3,15.19,13,185,79.313
2024-07-03 14:00:00,746.64,22.84,42.63,1.6,64.24,22.3,14,185,68.714
2024-07-03 15:00:00,506.69,23.42,36.12,2.13,73.43,51.97,15,185,46.172
2024-07-03 16:00:00,456.25,19.93,30.6,3.01,70.33,12.97,16,185,43.482
2024-07-03 17:00:00,170.27,20.28,25.01,0.06,73.28,36.88,17,185,13.358
2024-07-03 18:00:00,0.0,18.3,17.17,1.62,80.52,30.35,18,185,0.0
2024-07-03 19:00:00,5.21,18.68,17.62,1.72,62.97,56.35,19,185,0.0
2024-07-03 20:00:00,0.0,17.18,16.07,1.58,84.6,28.67,20,185,0.0
2024-07-03 21:00:00,0.0,15.2,10.42,6.82,70.74,8.07,21,185,0.0
2024-07-03 22:00:00,13.98,16.32,15.45,1.79,69.35,47.89,22,185,0.0
2024-07-03 23:00:00,0.0,11.89,10.49,1.99,78.4,33.84,23,185,0.0
2024-07-04 00:00:00,0.0,9.09,4.69,6.29,87.88,44.06,0,186,0.0
2024-07-04 01:00:00,0.0,11.75,8.17,5.11,76.01,20.2,1,186,0.0
2024-07-04 02:00:00,43.45,17.02,15.01,4.62,56.7,15.42,2,186,5.362
2024-07-04 03:00:00,32.04,13.91,13.12,2.41,77.95,64.39,3,186,3.362
2024-07-04 04:00:00,0.0,11.7,10.72,1.39,74.65,26.15,4,186,0.0
2024-07-04 05:00:00,20.4,15.07,15.05,0.85,80.67,78.77,5,186,3.127
2024-07-04 06:00:00,3.03,14.95,12.28,3.94,69.95,20.69,6,186,0.0
2024-07-04 07:00:00,162.22,17.2,17.59,5.93,74.32,38.15,7,186,15.493
2024-07-04 08:00:00,375.83,19.48,27.9,3.01,59.89,30.61,8,186,37.687
2024-07-04 09:00:00,598.38,19.4,35.64,0.73,76.71,25.98,9,186,51.954
2024-07-04 10:00:00,773.89,20.46,40.54,2.28,64.35,14.94,10,186,69.913
2024-07-04 11:00:00,919.32,24.23,46.81,4.52,62.03,13.77,11,186,78.961
2024-07-04 12:00:00,769.11,23.13,44.01,0.93,62.09,40.29,12,186,68.773
2024-07-04 13:00:00,683.78,22.94,41.4,0.98,70.22,51.57,13,186,61.932
2024-07-04 14:00:00,762.65,22.8,42.16,2.86,73.71,27.69,14,186,69.98
2024-07-04 15:00:00,609.67,21.42,36.36,3.04,69.66,32.37,15,186,56.545
2024-07-04 16:00:00,345.75,19.56,27.31,2.76,77.35,46.31,16,186,31.963
2024-07-04 17:00:00,256.16,22.6,26.33,4.91,62.77,14.78,17,186,23.903
2024-07-04 18:00:00,0.0,22.77,21.4,1.97,76.16,64.61,18,186,0.0
2024-07-04 19:00:00,17.78,19.87,19.45,1.3,61.16,57.06,19,186,0.0
2024-07-04 20:00:00,30.57,18.85,17.1,3.73,76.35,51.73,20,186,4.835
2024-07-04 21:00:00,18.08,14.65,9.7,7.8,61.87,8.35,21,186,0.0
2024-07-04 22:00:00,0.0,14.03,13.06,1.38,70.48,25.81,22,186,0.0
2024-07-04 23:00:00,14.17,11.62,9.65,3.38,50.74,23.4,23,186,0.0
2024-07-05 00:00:00,0.0,13.06,9.32,5.34,83.02,4.07,0,187,0.0
2024-07-05 01:00:00,0.0,15.02,13.23,2.56,63.39,6.23,1,187,0.0
2024-07-05 02:00:00,11.67,11.49,11.29,0.76,68.86,12.16,2,187,0.0
2024-07-05 03:00:00,32.69,12.91,12.0,2.61,70.2,21.31,3,187,6.192
2024-07-05 04:00:00,0.0,14.96,12.91,2.93,63.83,20.38,4,187,0.0
2024-07-05 05:00:00,0.38,16.77,15.61,1.66,77.63,53.79,5,187,0.0
2024-07-05 06:00:00,10.97,12.09,11.26,1.62,72.09,2.46,6,187,0.0
2024-07-05 07:00:00,169.64,15.64,19.98,0.58,74.82,49.2,7,187,17.0
2024-07-05 08:00:00,473.7,16.41,28.88,1.13,70.01,8.98,8,187,44.843
2024-07-05 09:00:00,672.06,17.43,35.36,1.25,70.99,16.78,9,187,60.661
2024-07-05 10:00:00,673.72,19.62,37.8,0.98,76.06,41.26,10,187,63.882
2024-07-05 11:00:00,911.43,17.53,41.73,1.88,79.02,14.37,11,187,82.304
2024-07-05 12:00:00,931.25,21.48,44.67,4.13,65.21,11.04,12,187,82.168
2024-07-05 13:00:00,907.08,22.78,47.33,1.21,62.32,14.53,13,187,78.642
2024-07-05 14:00:00,774.79,20.8,38.56,5.62,64.72,21.02,14,187,73.554
2024-07-05 15:00:00,570.76,21.75,35.76,2.81,71.57,34.95,15,187,52.493
2024-07-05 16:00:00,359.89,22.25,25.65,9.55,59.88,45.03,16,187,34.41
2024-07-05 17:00:00,244.38,21.66,26.12,3.41,74.04,13.06,17,187,25.018
2024-07-05 18:00:00,0.0,17.12,16.79,0.47,70.17,45.58,18,187,0.0
2024-07-05 19:00:00,0.3,20.58,17.11,4.97,67.01,31.56,19,187,0.0
2024-07-05 20:00:00,0.0,19.33,19.14,0.28,51.36,6.46,20,187,0.0
2024-07-05 21:00:00,0.0,15.11,14.84,0.39,68.31,24.83,21,187,0.0
2024-07-05 22:00:00,0.0,18.74,15.85,4.13,60.46,43.95,22,187,0.0
2024-07-05 23:00:00,23.69,15.26,10.9,7.18,56.31,34.36,23,187,1.841
2024-07-06 00:00:00,18.66,14.34,9.83,7.19,66.57,43.98,0,188,0.0
2024-07-06 01:00:00,0.0,14.59,12.75,2.62,66.83,29.78,1,188,0.0
2024-07-06 02:00:00,17.04,10.98,10.34,1.6,69.26,55.47,2,188,0.0
2024-07-06 03:00:00,0.0,12.51,11.16,1.94,68.52,17.45,3,188,0.0
2024-07-06 04:00:00,0.0,14.95,13.58,1.97,79.0,31.7,4,188,0.0
2024-07-06 05:00:00,0.0,12.92,11.36,2.23,73.36,39.36,5,188,0.0
2024-07-06 06:00:00,0.0,14.84,14.09,1.08,57.72,56.64,6,188,0.0
2024-07-06 07:00:00,255.78,17.96,23.61,2.16,64.64,17.11,7,188,23.517
2024-07-06 08:00:00,466.88,18.67,30.77,1.38,67.78,11.2,8,188,43.494
2024-07-06 09:00:00,574.62,19.39,34.79,0.98,65.7,34.01,9,188,54.421
2024-07-06 10:00:00,851.38,20.67,40.48,5.76,64.69,9.34,10,188,74.429
2024-07-06 11:00:00,947.03,21.23,45.63,3.03,62.93,4.48,11,188,83.795
2024-07-06 12:00:00,905.17,24.08,47.33,3.0,54.74,18.24,12,188,80.801
2024-07-06 13:00:00,758.53,27.06,46.71,2.27,78.0,40.53,13,188,67.215
2024-07-06 14:00:00,860.3,23.63,46.97,1.08,58.91,8.55,14,188,76.832
2024-07-06 15:00:00,666.33,25.44,42.62,2.11,61.26,21.01,15,188,56.639
2024-07-06 16:00:00,425.28,21.51,28.5,7.02,67.95,18.84,16,188,38.515
2024-07-06 17:00:00,86.79,20.22,20.53,3.04,66.78,78.69,17,188,9.87
2024-07-06 18:00:00,24.98,18.97,18.36,1.87,72.08,6.77,18,188,3.079
2024-07-06 19:00:00,0.0,17.51,15.59,2.74,69.54,67.11,19,188,0.0
2024-07-06 20:00:00,0.0,17.46,16.36,1.58,80.66,22.2,20,188,0.0
2024-07-06 21:00:00,0.0,18.53,17.47,1.51,73.73,17.39,21,188,0.0
2024-07-06 22:00:00,0.0,17.56,14.56,4.28,59.56,28.12,22,188,0.0
2024-07-06 23:00:00,0.0,13.49,11.9,2.28,80.04,62.99,23,188,0.0
2024-07-07 00:00:00,19.12,13.23,11.58,3.14,60.35,25.24,0,189,0.0
2024-07-07 01:00:00,0.0,13.38,11.85,2.19,64.53,46.48,1,189,0.0
2024-07-07 02:00:00,23.39,13.68,11.8,3.62,43.09,5.97,2,189,2.486
2024-07-07 03:00:00,7.13,14.56,13.71,1.5,67.66,4.91,3,189,0.0
2024-07-07 04:00:00,0.0,13.08,11.89,1.71,69.33,45.02,4,189,0.0
2024-07-07 05:00:00,0.0,14.28,9.67,6.58,72.14,17.7,5,189,0.0
2024-07-07 06:00:00,12.37,18.42,18.5,0.38,68.56,25.46,6,189,0.0
2024-07-07 07:00:00,152.39,16.36,18.14,3.55,67.34,64.66,7,189,17.748
2024-07-07 08:00:00,460.64,17.06,28.25,2.45,72.78,21.26,8,189,47.962
2024-07-07 09:00:00,523.94,19.34,32.76,1.78,75.01,42.75,9,189,50.872
2024-07-07 10:00:00,811.43,20.87,42.81,1.11,60.4,17.8,10,189,71.046
2024-07-07 11:00:00,818.52,18.67,38.23,4.79,75.32,28.76,11,189,73.073
2024-07-07 12:00:00,1035.41,21.66,45.66,7.13,58.99,6.25,12,189,91.517
2024-07-07 13:00:00,655.89,23.88,41.06,1.69,65.03,49.15,13,189,59.435
2024-07-07 14:00:00,691.04,27.22,44.25,3.31,68.73,48.26,14,189,62.33
2024-07-07 15:00:00,479.14,21.98,33.14,3.22,68.9,49.4,15,189,45.443
2024-07-07 16:00:00,516.76,24.07,36.16,3.4,48.8,6.77,16,189,47.667
2024-07-07 17:00:00,220.76,22.11,27.79,0.71,48.68,41.21,17,189,20.724
2024-07-07 18:00:00,0.0,23.03,19.9,4.47,83.54,44.48,18,189,0.0
2024-07-07 19:00:00,14.99,18.27,18.34,0.5,72.51,12.06,19,189,0.0
2024-07-07 20:00:00,0.0,20.42,18.18,3.19,80.68,35.86,20,189,0.0
2024-07-07 21:00:00,6.87,19.72,16.31,5.15,76.47,36.72,21,189,0.0
2024-07-07 22:00:00,3.7,18.6,17.71,1.42,57.46,1.69,22,189,0.0
2024-07-07 23:00:00,0.0,17.53,15.85,2.41,63.52,17.26,23,189,0.0
2024-07-08 00:00:00,0.0,14.43,11.85,3.68,62.81,25.39,0,190,0.0
2024-07-08 01:00:00,8.52,14.72,13.73,1.75,68.56,11.66,1,190,0.0
2024-07-08 02:00:00,0.0,12.54,11.82,1.02,66.89,4.96,2,190,0.0
2024-07-08 03:00:00,0.0,9.1,6.74,3.38,67.65,30.67,3,190,0.0
2024-07-08 04:00:00,23.87,14.56,14.63,0.84,66.56,6.78,4,190,1.356
2024-07-08 05:00:00,10.71,14.52,14.6,0.31,75.51,19.43,5,190,0.0
2024-07-08 06:00:00,0.0,17.8,16.18,2.32,76.97,65.75,6,190,0.0
2024-07-08 07:00:00,227.09,18.81,23.93,1.76,52.25,5.03,7,190,23.701
2024-07-08 08:00:00,348.13,16.25,23.61,3.41,73.79,36.81,8,190,34.327
2024-07-08 09:00:00,672.4,24.35,41.46,2.45,53.62,17.96,9,190,57.73
2024-07-08 10:00:00,823.38,21.65,39.17,7.9,57.01,15.56,10,190,74.458
2024-07-08 11:00:00,769.0,19.34,37.44,4.91,70.8,33.7,11,190,69.618
2024-07-08 12:00:00,943.16,20.42,44.97,2.66,68.94,16.36,12,190,86.285
2024-07-08 13:00:00,878.11,18.85,40.27,4.52,68.19,28.55,13,190,78.348
2024-07-08 14:00:00,567.67,24.9,37.0,5.43,63.35,50.7,14,190,52.126
2024-07-08 15:00:00,419.09,22.15,30.09,5.43,97.03,61.13,15,190,37.257
2024-07-08 16:00:00,365.81,21.02,30.62,0.93,64.53,35.86,16,190,34.743
2024-07-08 17:00:00,236.84,20.62,26.48,1.11,71.94,33.83,17,190,25.543
2024-07-08 18:00:00,0.0,20.27,16.01,6.09,60.81,22.22,18,190,0.0
2024-07-08 19:00:00,0.0,20.82,19.16,2.37,56.78,18.01,19,190,0.0
2024-07-08 20:00:00,5.69,15.09,13.5,2.49,65.52,15.48,20,190,0.0
2024-07-08 21:00:00,0.0,14.94,12.77,3.1,60.54,11.27,21,190,0.0
2024-07-08 22:00:00,0.0,16.81,15.42,1.98,67.29,22.92,22,190,0.0
2024-07-08 23:00:00,6.87,13.65,9.3,6.49,58.68,9.35,23,190,0.0
2024-07-09 00:00:00,0.0,15.37,13.4,2.82,68.7,25.86,0,191,0.0
2024-07-09 01:00:00,0.0,12.71,9.77,4.21,62.59,27.08,1,191,0.0
2024-07-09 02:00:00,0.0,16.69,15.53,1.65,72.55,12.44,2,191,0.0
2024-07-09 03:00:00,2.28,14.12,12.89,1.85,68.47,18.49,3,191,0.0
2024-07-09 04:00:00,15.04,16.66,16.32,1.08,63.67,15.33,4,191,0.0
2024-07-09 05:00:00,14.58,16.04,13.75,3.85,68.66,31.19,5,191,0.0
2024-07-09 06:00:00,0.0,17.19,15.73,2.08,68.08,41.59,6,191,0.0
2024-07-09 07:00:00,271.97,15.74,20.66,3.85,66.63,18.44,7,191,24.266
2024-07-09 08:00:00,444.37,20.87,30.8,3.59,77.68,23.68,8,191,40.992
2024-07-09 09:00:00,582.48,20.26,35.88,0.99,63.32,31.82,9,191,53.437
2024-07-09 10:00:00,815.25,19.13,40.62,1.9,63.16,6.63,10,191,73.953
2024-07-09 11:00:00,821.47,17.85,40.23,0.89,63.7,37.22,11,191,72.917
2024-07-09 12:00:00,1011.3,23.15,50.76,1.01,42.0,10.55,12,191,85.458
2024-07-09 13:00:00,982.69,26.38,53.32,0.82,64.85,6.16,13,191,82.505
2024-07-09 14:00:00,770.1,21.72,42.47,1.16,74.12,23.69,14,191,67.983
2024-07-09 15:00:00,508.12,21.48,34.77,1.35,75.55,49.73,15,191,46.566
2024-07-09 16:00:00,482.04,22.23,29.38,9.08,83.88,23.03,16,191,46.341
2024-07-09 17:00:00,229.3,24.27,29.47,1.75,60.93,19.49,17,191,21.501
2024-07-09 18:00:00,13.53,17.36,14.93,4.01,65.37,47.51,18,191,0.0
2024-07-09 19:00:00,5.68,18.53,16.41,3.26,74.0,16.65,19,191,0.0
2024-07-09 20:00:00,47.97,16.53,15.9,2.81,74.75,15.66,20,191,4.331
2024-07-09 21:00:00,35.91,18.37,16.32,4.37,71.82,10.49,21,191,4.259
2024-07-09 22:00:00,0.0,15.75,13.89,2.66,61.26,35.39,22,191,0.0
2024-07-09 23:00:00,38.13,14.31,14.62,1.08,68.47,50.56,23,191,2.948
2024-07-10 00:00:00,0.0,14.01,11.88,3.04,64.82,65.86,0,192,0.0
2024-07-10 01:00:00,0.0,15.44,12.93,3.59,83.78,27.42,1,192,0.0
2024-07-10 02:00:00,0.0,15.94,15.33,0.87,56.6,11.77,2,192,0.0
2024-07-10 03:00:00,3.69,15.92,14.18,2.63,58.74,29.49,3,192,0.0
2024-07-10 04:00:00,0.0,15.52,12.56,4.22,64.1,15.27,4,192,0.0
2024-07-10 05:00:00,0.0,17.93,16.38,2.22,74.72,53.06,5,192,0.0
2024-07-10 06:00:00,0.0,14.33,9.22,7.3,71.96,20.84,6,192,0.0
2024-07-10 07:00:00,208.58,18.18,23.04,1.4,65.29,23.49,7,192,22.227
2024-07-10 08:00:00,390.11,23.39,33.06,1.79,64.05,41.33,8,192,36.245
2024-07-10 09:00:00,645.45,16.32,32.2,3.14,64.03,25.1,9,192,59.437
2024-07-10 10:00:00,616.95,20.13,36.36,1.49,68.18,52.17,10,192,59.277
2024-07-10 11:00:00,858.57,20.16,43.18,1.46,77.31,24.8,11,192,76.545
2024-07-10 12:00:00,653.28,23.6,38.3,5.14,71.92,51.48,12,192,59.522
2024-07-10 13:00:00,778.2,26.4,46.92,1.81,71.67,32.75,13,192,67.552
2024-07-10 14:00:00,688.51,24.77,41.08,4.25,66.33,36.78,14,192,59.117
2024-07-10 15:00:00,413.76,23.09,34.0,0.97,61.66,68.21,15,192,37.107
2024-07-10 16:00:00,467.88,24.12,35.98,1.78,73.93,7.26,16,192,42.214
2024-07-10 17:00:00,212.16,21.65,26.39,1.72,67.61,13.53,17,192,17.9
2024-07-10 18:00:00,36.21,21.59,21.33,1.82,68.11,21.61,18,192,3.665
2024-07-10 19:00:00,0.0,21.23,20.55,0.97,51.2,33.9,19,192,0.0
2024-07-10 20:00:00,0.0,22.2,21.07,1.63,66.75,33.67,20,192,0.0
2024-07-10 21:00:00,5.68,18.3,16.92,2.2,74.04,5.09,21,192,0.0
2024-07-10 22:00:00,0.0,16.63,16.33,0.43,74.8,14.38,22,192,0.0
2024-07-10 23:00:00,0.0,19.23,18.23,1.43,66.22,31.07,23,192,0.0
2024-07-11 00:00:00,0.01,10.61,8.44,3.11,82.2,40.39,0,193,0.0
2024-07-11 01:00:00,0.0,13.84,12.97,1.24,84.2,40.38,1,193,0.0
2024-07-11 02:00:00,0.0,12.37,10.58,2.57,64.83,16.62,2,193,0.0
2024-07-11 03:00:00,0.0,13.55,12.73,1.17,73.91,7.0,3,193,0.0
2024-07-11 04:00:00,0.0,15.73,14.29,2.06,79.28,32.1,4,193,0.0
2024-07-11 05:00:00,23.88,17.28,17.74,0.3,71.39,16.0,5,193,0.0
2024-07-11 06:00:00,0.0,15.32,13.18,3.05,78.06,37.62,6,193,0.0
2024-07-11 07:00:00,226.08,18.9,24.21,1.46,54.94,6.61,7,193,24.292
2024-07-11 08:00:00,334.08,17.06,23.67,3.92,82.1,60.32,8,193,33.247
2024-07-11 09:00:00,690.85,17.59,35.6,1.9,61.75,8.6,9,193,62.667
2024-07-11 10:00:00,789.54,21.5,42.51,1.56,57.12,18.91,10,193,69.171
2024-07-11 11:00:00,871.7,21.96,45.45,1.3,74.45,11.11,11,193,77.199
2024-07-11 12:00:00,743.04,26.17,45.96,1.45,68.16,42.56,12,193,66.455
2024-07-11 13:00:00,824.05,27.94,50.03,1.41,66.81,27.7,13,193,70.407
2024-07-11 14:00:00,785.06,22.64,43.81,1.15,65.12,18.63,14,193,69.766
2024-07-11 15:00:00,640.94,20.06,37.14,1.24,54.15,26.49,15,193,55.95
2024-07-11 16:00:00,495.2,20.45,29.43,6.99,63.09,22.29,16,193,48.16
2024-07-11 17:00:00,247.42,20.72,26.29,1.94,71.32,21.24,17,193,22.468
2024-07-11 18:00:00,0.0,21.77,21.47,0.44,63.33,14.63,18,193,0.0
2024-07-11 19:00:00,30.36,19.63,20.17,0.44,68.41,44.56,19,193,3.509
2024-07-11 20:00:00,0.0,16.34,11.37,7.1,65.38,7.19,20,193,0.0
2024-07-11 21:00:00,0.0,21.13,19.82,1.89,75.31,27.98,21,193,0.0
2024-07-11 22:00:00,0.0,17.68,17.12,0.81,49.86,9.42,22,193,0.0
2024-07-11 23:00:00,0.0,18.84,15.88,4.23,77.44,71.96,23,193,0.0
2024-07-12 00:00:00,0.0,11.08,10.2,1.26,68.61,24.92,0,194,0.0
2024-07-12 01:00:00,0.0,16.73,15.23,2.14,83.96,35.94,1,194,0.0
2024-07-12 02:00:00,0.0,13.72,12.04,2.4,73.02,7.18,2,194,0.0
2024-07-12 03:00:00,0.0,13.4,12.79,0.87,52.42,7.26,3,194,0.0
2024-07-12 04:00:00,0.0,14.73,13.83,1.29,80.49,33.81,4,194,0.0
2024-07-12 05:00:00,0.0,14.08,11.71,3.39,63.94,14.65,5,194,0.0
2024-07-12 06:00:00,0.0,16.23,12.6,5.18,57.94,39.49,6,194,0.0
2024-07-12 07:00:00,255.44,19.61,24.22,3.64,54.91,22.23,7,194,22.905
2024-07-12 08:00:00,480.06,15.09,26.65,2.68,74.52,9.49,8,194,45.728
2024-07-12 09:00:00,586.56,23.3,38.64,1.56,72.9,40.35,9,194,52.096
2024-07-12 10:00:00,628.87,22.3,37.86,2.93,62.79,44.93,10,194,56.702
2024-07-12 11:00:00,826.6,22.33,43.16,3.31,81.19,36.43,11,194,74.0
2024-07-12 12:00:00,768.88,25.22,43.18,5.09,74.6,40.9,12,194,71.057
2024-07-12 13:00:00,876.43,24.57,47.67,2.07,60.88,16.27,13,194,77.632
2024-07-12 14:00:00,876.46,23.06,41.52,8.68,64.55,11.67,14,194,77.554
2024-07-12 15:00:00,615.14,22.3,36.71,4.02,55.77,13.44,15,194,56.14
2024-07-12 16:00:00,437.32,26.34,37.25,1.91,79.38,19.89,16,194,41.862
2024-07-12 17:00:00,132.14,19.59,20.12,4.54,64.04,53.7,17,194,12.124
2024-07-12 18:00:00,0.0,21.12,20.0,1.61,56.2,27.16,18,194,0.0
2024-07-12 19:00:00,0.0,17.49,16.6,1.27,71.15,35.87,19,194,0.0
2024-07-12 20:00:00,15.42,19.99,20.11,0.45,91.8,35.0,20,194,0.0
2024-07-12 21:00:00,0.0,17.53,12.7,6.89,51.09,6.86,21,194,0.0
2024-07-12 22:00:00,0.0,14.02,12.92,1.57,75.89,31.48,22,194,0.0
2024-07-12 23:00:00,22.3,13.74,12.07,3.28,63.31,4.77,23,194,5.721
2024-07-13 00:00:00,11.58,14.93,12.42,4.06,72.0,30.15,0,195,0.0
2024-07-13 01:00:00,10.35,14.91,14.07,1.61,79.36,35.82,1,195,0.0
2024-07-13 02:00:00,30.35,10.3,9.93,1.74,61.27,17.29,2,195,4.217
2024-07-13 03:00:00,40.24,12.93,13.75,0.44,60.99,5.15,3,195,7.632
2024-07-13 04:00:00,0.0,15.16,14.52,0.91,59.92,16.91,4,195,0.0
2024-07-13 05:00:00,12.08,18.06,17.98,0.59,81.28,38.34,5,195,0.0
2024-07-13 06:00:00,0.0,18.35,12.72,8.04,75.08,17.96,6,195,0.0
2024-07-13 07:00:00,248.8,16.97,22.65,1.83,52.06,1.18,7,195,25.464
2024-07-13 08:00:00,387.64,21.17,31.16,1.23,69.87,28.45,8,195,35.021
2024-07-13 09:00:00,524.86,19.84,33.48,1.51,78.87,41.77,9,195,48.485
2024-07-13 10:00:00,809.17,15.43,36.6,2.12,50.99,10.29,10,195,72.724
2024-07-13 11:00:00,748.75,25.59,45.79,1.09,80.93,44.89,11,195,65.695
2024-07-13 12:00:00,870.82,24.42,46.55,3.21,63.39,20.04,12,195,76.358
2024-07-13 13:00:00,592.99,24.38,38.14,4.06,68.53,53.01,13,195,55.643
2024-07-13 14:00:00,662.71,24.19,41.44,1.86,80.42,41.17,14,195,61.582
2024-07-13 15:00:00,528.08,24.61,38.46,1.33,77.27,37.51,15,195,48.071
2024-07-13 16:00:00,431.68,23.52,34.49,1.59,54.48,25.24,16,195,42.329
2024-07-13 17:00:00,239.91,22.13,28.19,0.94,71.85,26.45,17,195,24.295
2024-07-13 18:00:00,0.0,20.37,19.14,1.75,73.59,32.94,18,195,0.0
2024-07-13 19:00:00,0.0,20.62,18.21,3.45,49.03,26.52,19,195,0.0
2024-07-13 20:00:00,0.0,17.41,13.26,5.93,68.75,14.47,20,195,0.0
2024-07-13 21:00:00,21.18,15.59,14.31,2.68,67.9,40.37,21,195,5.015
2024-07-13 22:00:00,0.0,17.21,14.84,3.39,81.09,45.46,22,195,0.0
2024-07-13 23:00:00,18.21,17.6,16.78,1.89,55.11,5.41,23,195,0.0
2024-07-14 00:00:00,0.0,13.41,10.36,4.35,69.79,28.63,0,196,0.0
2024-07-14 01:00:00,15.05,13.25,12.88,1.14,68.0,42.4,1,196,0.0
2024-07-14 02:00:00,0.0,10.94,10.44,0.72,66.04,35.44,2,196,0.0
2024-07-14 03:00:00,13.56,11.87,10.97,1.82,51.94,29.63,3,196,0.0
2024-07-14 04:00:00,0.0,12.44,10.41,2.9,78.83,33.68,4,196,0.0
2024-07-14 05:00:00,2.41,17.74,17.34,0.67,73.42,14.29,5,196,0.0
2024-07-14 06:00:00,23.97,13.36,9.39,6.63,80.49,73.02,6,196,3.854
2024-07-14 07:00:00,225.1,18.95,24.58,0.97,65.53,9.2,7,196,25.477
2024-07-14 08:00:00,458.57,18.8,30.61,1.47,58.45,16.07,8,196,42.722
2024-07-14 09:00:00,582.3,21.83,36.1,2.91,76.67,34.11,9,196,55.605
2024-07-14 10:00:00,740.93,24.16,43.08,2.62,67.43,25.98,10,196,67.397
2024-07-14 11:00:00,599.39,22.8,36.48,4.44,75.25,61.83,11,196,55.745
2024-07-14 12:00:00,933.42,25.93,49.6,3.51,73.96,14.67,12,196,82.496
2024-07-14 13:00:00,871.0,27.26,50.95,0.99,51.88,16.41,13,196,74.815
2024-07-14 14:00:00,844.76,27.02,49.61,1.52,45.61,11.62,14,196,75.079
2024-07-14 15:00:00,494.53,22.81,34.49,3.09,75.94,52.35,15,196,43.746
2024-07-14 16:00:00,446.36,19.72,30.9,1.88,61.54,12.58,16,196,42.295
2024-07-14 17:00:00,160.69,22.61,26.43,0.97,62.59,49.31,17,196,14.959
2024-07-14 18:00:00,0.0,22.18,21.97,0.3,70.48,38.58,18,196,0.0
2024-07-14 19:00:00,11.19,16.72,13.42,5.15,69.07,21.37,19,196,0.0
2024-07-14 20:00:00,0.0,19.45,18.43,1.46,72.11,19.74,20,196,0.0
2024-07-14 21:00:00,0.0,12.89,10.74,3.07,59.61,26.6,21,196,0.0
2024-07-14 22:00:00,0.0,19.92,19.19,1.04,65.91,36.66,22,196,0.0
2024-07-14 23:00:00,0.0,16.75,14.86,2.7,74.75,46.19,23,196,0.0
2024-07-15 00:00:00,0.0,13.52,13.25,0.38,81.6,44.45,0,197,0.0
2024-07-15 01:00:00,3.43,14.91,14.29,1.02,72.51,15.84,1,197,0.0
2024-07-15 02:00:00,0.0,14.98,13.83,1.64,71.9,58.37,2,197,0.0
2024-07-15 03:00:00,0.0,15.62,14.82,1.14,70.56,21.24,3,197,0.0
2024-07-15 04:00:00,0.0,15.29,14.39,1.28,68.22,44.82,4,197,0.0
